variant,mode,source_model,metric,n_runs,mean,std_population,median,fold_mean_min,fold_mean_max,n_folds_with_deployable_runs
MODEL_SPECIFIC_TRROSETTARNA2,LEARNED_SELECTIVE,trrosettarna2_native_ss,macro_delta_f1,14,0.05947144511555713,0.011764037745168116,0.05929807174134792,0.04236161002964983,0.0727369530053551,4
MODEL_SPECIFIC_TRROSETTARNA2,LEARNED_SELECTIVE,trrosettarna2_native_ss,micro_delta_f1,14,0.06991476982868372,0.004147113678856528,0.06985777855088543,0.06668866635503168,0.07533059959911337,4
MODEL_SPECIFIC_TRROSETTARNA2,LEARNED_SELECTIVE,trrosettarna2_native_ss,modified_rna_count,14,20.214285714285715,2.2417649752107454,21.0,14.0,22.0,4
POOLED_SOURCE_AGNOSTIC,LEARNED_UNGATED,pooled,modification_precision,25,0.4844870910608297,0.08341825930046472,0.5125628140703518,0.3333828189887067,0.5596083274339783,5
POOLED_SOURCE_AGNOSTIC,LEARNED_UNGATED,pooled,delete_recall,25,0.7027507994463633,0.0690614045984138,0.6754966887417219,0.6262295081967213,0.7971590909090909,5
POOLED_SOURCE_AGNOSTIC,LEARNED_UNGATED,pooled,correct_pair_preservation,25,0.8512310613241486,0.052730704404366883,0.8755129958960328,0.7885167464114833,0.9110311750599521,5
POOLED_SOURCE_AGNOSTIC,LEARNED_UNGATED,pooled,macro_delta_f1,25,-0.02581876100787012,0.015041865304904475,-0.026715710736519488,-0.04427129652479143,-0.006590564081247643,5
POOLED_SOURCE_AGNOSTIC,LEARNED_UNGATED,pooled,micro_delta_f1,25,-0.02648879852316039,0.02506136426541685,-0.0204990381600042,-0.07224865194805871,-0.0009754455069358236,5
POOLED_SOURCE_AGNOSTIC,LEARNED_UNGATED,pooled,modified_rna_count,25,59.24,5.566183611775666,60.0,52.4,66.6,5
POOLED_SOURCE_AGNOSTIC,LEARNED_UNGATED,rnafold,modification_precision,25,0.29687058926562754,0.11053316656959662,0.3181818181818182,0.1610369558256662,0.4601464543351027,5
POOLED_SOURCE_AGNOSTIC,LEARNED_UNGATED,rnafold,delete_recall,25,0.4946371990582517,0.1283916676411596,0.45454545454545453,0.3888888888888889,0.7285714285714285,5
POOLED_SOURCE_AGNOSTIC,LEARNED_UNGATED,rnafold,correct_pair_preservation,25,0.8368930707364004,0.061749559244378395,0.875886524822695,0.7619318181818182,0.8996515679442509,5
POOLED_SOURCE_AGNOSTIC,LEARNED_UNGATED,rnafold,macro_delta_f1,25,-0.05231284779735581,0.017875482564255363,-0.04409110711229099,-0.0736730117677491,-0.0372596012258254,5
POOLED_SOURCE_AGNOSTIC,LEARNED_UNGATED,rnafold,micro_delta_f1,25,-0.05884404177707088,0.02909227908316962,-0.043610201854882624,-0.11290174980854177,-0.037749347188211456,5
POOLED_SOURCE_AGNOSTIC,LEARNED_UNGATED,rnafold,modified_rna_count,25,17.76,2.4864432428672085,18.0,15.2,21.0,5
POOLED_SOURCE_AGNOSTIC,LEARNED_UNGATED,petfold,modification_precision,25,0.3627953027958784,0.09438088023669883,0.3783783783783784,0.2268270231366239,0.5009582607236444,5
POOLED_SOURCE_AGNOSTIC,LEARNED_UNGATED,petfold,delete_recall,25,0.5451302223512051,0.10522308818401863,0.5121951219512195,0.45555555555555555,0.7281553398058253,5
POOLED_SOURCE_AGNOSTIC,LEARNED_UNGATED,petfold,correct_pair_preservation,25,0.8510879449573356,0.05967348450916938,0.8842975206611571,0.774025974025974,0.9112676056338028,5
POOLED_SOURCE_AGNOSTIC,LEARNED_UNGATED,petfold,macro_delta_f1,25,-0.0419417808606254,0.015985518919010563,-0.03424378134475229,-0.06206962146066473,-0.02919678839141295,5
POOLED_SOURCE_AGNOSTIC,LEARNED_UNGATED,petfold,micro_delta_f1,25,-0.04581859927214753,0.027417884697839606,-0.03231704662535739,-0.09784566015317483,-0.026712278929967016,5
POOLED_SOURCE_AGNOSTIC,LEARNED_UNGATED,petfold,modified_rna_count,25,18.16,2.6933993391251883,18.0,15.2,22.0,5
POOLED_SOURCE_AGNOSTIC,LEARNED_UNGATED,trrosettarna2_native_ss,modification_precision,25,0.6515624225197995,0.08497884902734389,0.6595744680851063,0.5409301278055484,0.7851299889292432,5
POOLED_SOURCE_AGNOSTIC,LEARNED_UNGATED,trrosettarna2_native_ss,delete_recall,25,0.8772127944081174,0.0184256268096776,0.8705882352941177,0.8583333333333334,0.9014084507042254,5
POOLED_SOURCE_AGNOSTIC,LEARNED_UNGATED,trrosettarna2_native_ss,correct_pair_preservation,25,0.865862501543264,0.03983270605939085,0.8699186991869918,0.8191304347826087,0.92319391634981,5
POOLED_SOURCE_AGNOSTIC,LEARNED_UNGATED,trrosettarna2_native_ss,macro_delta_f1,25,0.01679834563437085,0.020501900916084136,0.01487962878452975,-0.009035209927955118,0.04838762533518655,5
POOLED_SOURCE_AGNOSTIC,LEARNED_UNGATED,trrosettarna2_native_ss,micro_delta_f1,25,0.022783554406091863,0.024066119525761785,0.023960727890143918,-0.007900867561356884,0.06159316975944353,5
POOLED_SOURCE_AGNOSTIC,LEARNED_UNGATED,trrosettarna2_native_ss,modified_rna_count,25,23.32,0.926066952223218,23.0,22.0,24.4,5
POOLED_SOURCE_AGNOSTIC,LEARNED_SELECTIVE,pooled,modification_precision,20,0.8572464144169508,0.09540520139655928,0.8692188107267781,0.7114191529524431,0.9696114081996434,4
POOLED_SOURCE_AGNOSTIC,LEARNED_SELECTIVE,pooled,delete_recall,20,0.4283801292195619,0.10216004370044614,0.38923314521049424,0.32980132450331123,0.5966386554621849,4
POOLED_SOURCE_AGNOSTIC,LEARNED_SELECTIVE,pooled,correct_pair_preservation,20,0.9850926072157197,0.009703089515939517,0.986107190802382,0.9729903536977492,0.9981264637002342,4
POOLED_SOURCE_AGNOSTIC,LEARNED_SELECTIVE,pooled,macro_delta_f1,20,0.018451637970025175,0.0032123265401209833,0.017898698534957826,0.015568501392138081,0.022932247613178913,4
POOLED_SOURCE_AGNOSTIC,LEARNED_SELECTIVE,pooled,micro_delta_f1,20,0.023463074284395515,0.006227548252175143,0.024418100215571725,0.013737034851729456,0.028829870701785155,4
POOLED_SOURCE_AGNOSTIC,LEARNED_SELECTIVE,pooled,modified_rna_count,20,27.85,3.0376800358168072,27.0,25.2,31.4,4
POOLED_SOURCE_AGNOSTIC,LEARNED_SELECTIVE,rnafold,modification_precision,19,0.32908714092924624,0.3109001031716853,0.21428571428571427,0.0,0.7083333333333334,4
POOLED_SOURCE_AGNOSTIC,LEARNED_SELECTIVE,rnafold,delete_recall,20,0.03649898555913593,0.03326682215291617,0.027046783625730993,0.0,0.06938775510204082,4
POOLED_SOURCE_AGNOSTIC,LEARNED_SELECTIVE,rnafold,correct_pair_preservation,20,0.985884190658026,0.012360744266118488,0.9921925370728562,0.968284789644013,0.997872340425532,4
POOLED_SOURCE_AGNOSTIC,LEARNED_SELECTIVE,rnafold,macro_delta_f1,20,-0.0025742603633161385,0.002442087084278142,-0.002420084574172629,-0.006012935473746432,-0.00010318333578761183,4
POOLED_SOURCE_AGNOSTIC,LEARNED_SELECTIVE,rnafold,micro_delta_f1,20,-0.004575845906651171,0.005411116005777874,-0.0029044346255457376,-0.013280175236451664,0.00010010569364882205,4
POOLED_SOURCE_AGNOSTIC,LEARNED_SELECTIVE,rnafold,modified_rna_count,20,2.85,1.7109938632268673,2.5,1.0,4.6,4
POOLED_SOURCE_AGNOSTIC,LEARNED_SELECTIVE,petfold,modification_precision,20,0.586295948203843,0.2656420074380541,0.47744360902255634,0.3244444444444444,1.0,4
POOLED_SOURCE_AGNOSTIC,LEARNED_SELECTIVE,petfold,delete_recall,20,0.12034205808150497,0.03146842898758367,0.1118872839213829,0.09268292682926829,0.15789473684210525,4
POOLED_SOURCE_AGNOSTIC,LEARNED_SELECTIVE,petfold,correct_pair_preservation,20,0.9828237449777033,0.012040105603800833,0.9823943661971831,0.9681818181818181,1.0,4
POOLED_SOURCE_AGNOSTIC,LEARNED_SELECTIVE,petfold,macro_delta_f1,20,-0.00043214273383898144,0.002752341738539751,-0.0014428606385470605,-0.0026521883177011013,0.0035743041177823836,4
POOLED_SOURCE_AGNOSTIC,LEARNED_SELECTIVE,petfold,micro_delta_f1,20,-0.0018496340336040472,0.005749718625507311,-0.002484740452654899,-0.00961480198261917,0.005465808585264442,4
POOLED_SOURCE_AGNOSTIC,LEARNED_SELECTIVE,petfold,modified_rna_count,20,4.75,1.7284386017443605,4.5,2.8,6.6,4
POOLED_SOURCE_AGNOSTIC,LEARNED_SELECTIVE,trrosettarna2_native_ss,modification_precision,20,0.9449328380623895,0.027635588242023928,0.948935245545415,0.9074183860938383,0.9786190769863297,4
POOLED_SOURCE_AGNOSTIC,LEARNED_SELECTIVE,trrosettarna2_native_ss,delete_recall,20,0.7366151841142513,0.06673022114902398,0.7577651338494543,0.6277777777777778,0.8,4
POOLED_SOURCE_AGNOSTIC,LEARNED_SELECTIVE,trrosettarna2_native_ss,correct_pair_preservation,20,0.9864606652641544,0.006597576961083988,0.9844840448572941,0.9814492753623189,0.9965635738831615,4
POOLED_SOURCE_AGNOSTIC,LEARNED_SELECTIVE,trrosettarna2_native_ss,macro_delta_f1,20,0.05836131700723065,0.0058235278257575945,0.05759340805621625,0.05116049311767068,0.06532562205754197,4
POOLED_SOURCE_AGNOSTIC,LEARNED_SELECTIVE,trrosettarna2_native_ss,micro_delta_f1,20,0.07449732146856683,0.012251481699428102,0.07398920619948884,0.061518503730646025,0.08790758778253419,4
POOLED_SOURCE_AGNOSTIC,LEARNED_SELECTIVE,trrosettarna2_native_ss,modified_rna_count,20,20.25,0.8874119674649424,20.0,19.4,21.4,4
POOLED_SOURCE_AWARE,LEARNED_UNGATED,pooled,modification_precision,25,0.4829812740806008,0.08348366830102331,0.5207100591715976,0.331875074304075,0.5521552943836479,5
POOLED_SOURCE_AWARE,LEARNED_UNGATED,pooled,delete_recall,25,0.7017301252134338,0.06822278793431948,0.6711409395973155,0.6317880794701987,0.7977272727272726,5
POOLED_SOURCE_AWARE,LEARNED_UNGATED,pooled,correct_pair_preservation,25,0.8494000313850993,0.056338470870116175,0.8782489740082079,0.7818181818181819,0.9110311750599521,5
POOLED_SOURCE_AWARE,LEARNED_UNGATED,pooled,macro_delta_f1,25,-0.027816543882249238,0.016727205768738925,-0.027696762652448827,-0.0461501221718495,-0.0056815898303766085,5
POOLED_SOURCE_AWARE,LEARNED_UNGATED,pooled,micro_delta_f1,25,-0.027727792341162637,0.02623007361850383,-0.02199123786616275,-0.07490813265539857,-0.0012904381439394763,5
POOLED_SOURCE_AWARE,LEARNED_UNGATED,pooled,modified_rna_count,25,59.44,5.614837486517308,59.0,54.0,68.4,5
POOLED_SOURCE_AWARE,LEARNED_UNGATED,rnafold,modification_precision,25,0.2832864105613271,0.10308140626636357,0.2962962962962963,0.1586854853307697,0.43243666990171936,5
POOLED_SOURCE_AWARE,LEARNED_UNGATED,rnafold,delete_recall,25,0.4983906736538315,0.1292391416687952,0.45454545454545453,0.40555555555555556,0.7428571428571429,5
POOLED_SOURCE_AWARE,LEARNED_UNGATED,rnafold,correct_pair_preservation,25,0.8233046336001348,0.07041483686308027,0.8687943262411347,0.7284090909090909,0.8891986062717769,5
POOLED_SOURCE_AWARE,LEARNED_UNGATED,rnafold,macro_delta_f1,25,-0.059125600600918746,0.0224363675670082,-0.047248802523644474,-0.09166218886365443,-0.03886652257038361,5
POOLED_SOURCE_AWARE,LEARNED_UNGATED,rnafold,micro_delta_f1,25,-0.06680702232411206,0.03193374199361693,-0.047759019264448366,-0.12153260698531347,-0.03968152042033146,5
POOLED_SOURCE_AWARE,LEARNED_UNGATED,rnafold,modified_rna_count,25,17.92,2.7410946718418905,17.0,15.8,22.6,5
POOLED_SOURCE_AWARE,LEARNED_UNGATED,petfold,modification_precision,25,0.337249042123061,0.0874438475990262,0.35294117647058826,0.22005568960257368,0.4643837540918933,5
POOLED_SOURCE_AWARE,LEARNED_UNGATED,petfold,delete_recall,25,0.5843389237162683,0.10384438216786414,0.5365853658536586,0.4878048780487805,0.7572815533980582,5
POOLED_SOURCE_AWARE,LEARNED_UNGATED,petfold,correct_pair_preservation,25,0.8222370264271324,0.06743629526012358,0.8612099644128114,0.7408045977011495,0.8873239436619718,5
POOLED_SOURCE_AWARE,LEARNED_UNGATED,petfold,macro_delta_f1,25,-0.05571491562280517,0.02037864311213735,-0.04820106272315794,-0.08494203706002158,-0.03823247964252453,5
POOLED_SOURCE_AWARE,LEARNED_UNGATED,petfold,micro_delta_f1,25,-0.06047852908080346,0.03074724390361759,-0.04585501453070984,-0.11522949741093735,-0.03661284280455461,5
POOLED_SOURCE_AWARE,LEARNED_UNGATED,petfold,modified_rna_count,25,18.64,2.681492121935099,18.0,16.0,22.8,5
POOLED_SOURCE_AWARE,LEARNED_UNGATED,trrosettarna2_native_ss,modification_precision,25,0.7178964374313662,0.10698236194445343,0.7411764705882353,0.5827055170351213,0.873854666451486,5
POOLED_SOURCE_AWARE,LEARNED_UNGATED,trrosettarna2_native_ss,delete_recall,25,0.8540236748764091,0.03236714451380044,0.8588235294117647,0.8083333333333333,0.895774647887324,5
POOLED_SOURCE_AWARE,LEARNED_UNGATED,trrosettarna2_native_ss,correct_pair_preservation,25,0.9030563927203069,0.04014118042801091,0.8869565217391304,0.8556962025316455,0.9604562737642585,5
POOLED_SOURCE_AWARE,LEARNED_UNGATED,trrosettarna2_native_ss,macro_delta_f1,25,0.03139088457697621,0.022588658512315302,0.03634425649665234,0.0003211359718225761,0.06331096483830652,5
POOLED_SOURCE_AWARE,LEARNED_UNGATED,trrosettarna2_native_ss,micro_delta_f1,25,0.04043345966334105,0.026306409179667593,0.04683125217142503,0.007832107260088294,0.07830295293179708,5
POOLED_SOURCE_AWARE,LEARNED_UNGATED,trrosettarna2_native_ss,modified_rna_count,25,22.88,1.0703270528207722,23.0,21.8,24.6,5
POOLED_SOURCE_AWARE,LEARNED_SELECTIVE,pooled,modification_precision,16,0.8753865496061207,0.07941363157208924,0.8762607881875845,0.8175675185418034,0.9718660968660968,4
POOLED_SOURCE_AWARE,LEARNED_SELECTIVE,pooled,delete_recall,16,0.4397344717235926,0.1092839688123124,0.3877840909090909,0.34105960264900664,0.5966386554621849,4
POOLED_SOURCE_AWARE,LEARNED_SELECTIVE,pooled,correct_pair_preservation,16,0.9880795569112636,0.008517923419768375,0.9898196275515472,0.9844124700239808,0.9982435597189696,4
POOLED_SOURCE_AWARE,LEARNED_SELECTIVE,pooled,macro_delta_f1,16,0.018295920775634154,0.003953294103501107,0.01808346017548483,0.013771013312618222,0.023320691102585167,4
POOLED_SOURCE_AWARE,LEARNED_SELECTIVE,pooled,micro_delta_f1,16,0.023853194690960665,0.005134647252606308,0.024182327850341245,0.017688543558801027,0.031766435019748795,4
POOLED_SOURCE_AWARE,LEARNED_SELECTIVE,pooled,modified_rna_count,16,27.9375,2.8824631394000515,27.5,26.0,30.5,4
POOLED_SOURCE_AWARE,LEARNED_SELECTIVE,rnafold,modification_precision,15,0.2685185185185185,0.3764774279718384,0.0,0.0,0.7777777777777778,4
POOLED_SOURCE_AWARE,LEARNED_SELECTIVE,rnafold,delete_recall,16,0.020346625492302182,0.028106498811520775,0.0,0.0,0.08163265306122448,4
POOLED_SOURCE_AWARE,LEARNED_SELECTIVE,rnafold,correct_pair_preservation,16,0.9894022667006428,0.010027651291609811,0.9912274198729829,0.9844660194174757,0.99822695035461,4
POOLED_SOURCE_AWARE,LEARNED_SELECTIVE,rnafold,macro_delta_f1,16,-0.002677018372902601,0.002982111993272985,-0.001972570372293528,-0.0049166457400204745,-7.110879936414463e-05,4
POOLED_SOURCE_AWARE,LEARNED_SELECTIVE,rnafold,micro_delta_f1,16,-0.003899273881604888,0.005166303960378387,-0.0030649430732125893,-0.006989467006622818,0.000728246023182999,4
POOLED_SOURCE_AWARE,LEARNED_SELECTIVE,rnafold,modified_rna_count,16,2.5,1.620185174601965,2.5,1.0,3.5,4
POOLED_SOURCE_AWARE,LEARNED_SELECTIVE,petfold,modification_precision,16,0.570501893939394,0.2750035539214094,0.4,0.3616666666666667,1.0,4
POOLED_SOURCE_AWARE,LEARNED_SELECTIVE,petfold,delete_recall,16,0.1285515877961539,0.04952386463768024,0.13592233009708737,0.0975609756097561,0.1789473684210526,4
POOLED_SOURCE_AWARE,LEARNED_SELECTIVE,petfold,correct_pair_preservation,16,0.9841404421828779,0.012201133107133815,0.9847036766050851,0.9772727272727273,1.0,4
POOLED_SOURCE_AWARE,LEARNED_SELECTIVE,petfold,macro_delta_f1,16,-0.0004969708506767372,0.0034321095189790204,-0.0003557604100796907,-0.004499901744183968,0.0036778237865194435,4
POOLED_SOURCE_AWARE,LEARNED_SELECTIVE,petfold,micro_delta_f1,16,-0.0016214083129978477,0.005799170831398476,-0.0038175224279441977,-0.005825723271505101,0.005754938930574549,4
POOLED_SOURCE_AWARE,LEARNED_SELECTIVE,petfold,modified_rna_count,16,5.125,1.653594569415369,5.0,3.0,6.5,4
POOLED_SOURCE_AWARE,LEARNED_SELECTIVE,trrosettarna2_native_ss,modification_precision,16,0.9605982388027102,0.021272700783316147,0.9607692307692308,0.94951952200264,0.9790513279779997,4
POOLED_SOURCE_AWARE,LEARNED_SELECTIVE,trrosettarna2_native_ss,delete_recall,16,0.7353940899922758,0.059987352615816274,0.7482510959798526,0.6493055555555556,0.7952941176470588,4
POOLED_SOURCE_AWARE,LEARNED_SELECTIVE,trrosettarna2_native_ss,correct_pair_preservation,16,0.9906783150064489,0.005656256546722655,0.9911320209847427,0.9855072463768116,0.9965635738831615,4
POOLED_SOURCE_AWARE,LEARNED_SELECTIVE,trrosettarna2_native_ss,macro_delta_f1,16,0.05806175155048181,0.007240013885278083,0.05571047960297468,0.05072958742205911,0.06678582797898476,4
POOLED_SOURCE_AWARE,LEARNED_SELECTIVE,trrosettarna2_native_ss,micro_delta_f1,16,0.07424602213718012,0.01151697875786474,0.0683755247279959,0.06385099893862442,0.09118876058521463,4
POOLED_SOURCE_AWARE,LEARNED_SELECTIVE,trrosettarna2_native_ss,modified_rna_count,16,20.3125,1.2103072956898178,20.0,19.0,22.0,4
