manifest_id,manifest_payload_sha256,rna_id,channel,density_percent,evidence_seed,item_count,sequence_length,crossing_status,minimum_loop_status,crossing_flag,minimum_loop_flag,minimum_pair_separation,validity_status,eligibility_status,reason
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__positive_pair_evidence__density_01__seed_103__noise_00,e29deba686292f13987f35bb1459b36832f7bb780031df48d1a822347344f260,1A60_44_pseudknot_nmr_A,POSITIVE_PAIR_EVIDENCE,1,103,1,44,PASS,PASS,False,False,8,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__positive_pair_evidence__density_01__seed_107__noise_00,d9b80a6a912a3aa3d0682dc5c167ce8e1546ba9816c246d8979790da6ca30812,1A60_44_pseudknot_nmr_A,POSITIVE_PAIR_EVIDENCE,1,107,1,44,PASS,PASS,False,False,11,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__positive_pair_evidence__density_01__seed_109__noise_00,9a9f561e00f3dd873c62b2624401a6c59237cdaf354f4a8c68e27449df3003ce,1A60_44_pseudknot_nmr_A,POSITIVE_PAIR_EVIDENCE,1,109,1,44,PASS,PASS,False,False,9,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__positive_pair_evidence__density_01__seed_113__noise_00,61c198a99b5c3d792bfbd8bab764bcd8126ae04ff810fb90a06fb4b9747eb593,1A60_44_pseudknot_nmr_A,POSITIVE_PAIR_EVIDENCE,1,113,1,44,PASS,PASS,False,False,10,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__positive_pair_evidence__density_05__seed_101__noise_00,1947dcbcb6f32ea77999abc0750bc5db7511eb86dd6f8d6ee6bfa425c45b3781,1A60_44_pseudknot_nmr_A,POSITIVE_PAIR_EVIDENCE,5,101,1,44,PASS,PASS,False,False,17,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__positive_pair_evidence__density_05__seed_103__noise_00,4e3565a4bb7d578634a911a54faac8e80af5761be362c04bb24e7c2538dee324,1A60_44_pseudknot_nmr_A,POSITIVE_PAIR_EVIDENCE,5,103,1,44,PASS,PASS,False,False,16,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__positive_pair_evidence__density_05__seed_107__noise_00,91d26567f9f542147167776622222834e51110912ba577ab43ec2c62ec28bfbc,1A60_44_pseudknot_nmr_A,POSITIVE_PAIR_EVIDENCE,5,107,1,44,PASS,PASS,False,False,14,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__positive_pair_evidence__density_05__seed_109__noise_00,2a8375bf6db62f6f80dafde8a16336f85ce679748a967b283f3a20ad84669b97,1A60_44_pseudknot_nmr_A,POSITIVE_PAIR_EVIDENCE,5,109,1,44,PASS,PASS,False,False,10,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__positive_pair_evidence__density_05__seed_113__noise_00,11668e63b16a11084fe562f90aee5019312ea1e9f2072c21a7170d7981346d3d,1A60_44_pseudknot_nmr_A,POSITIVE_PAIR_EVIDENCE,5,113,1,44,PASS,PASS,False,False,8,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__positive_pair_evidence__density_10__seed_101__noise_00,f2dbc6def347b3311e873a9067f1412ff5591cdc8158da12f67106a2896ef98f,1A60_44_pseudknot_nmr_A,POSITIVE_PAIR_EVIDENCE,10,101,1,44,PASS,PASS,False,False,11,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__positive_pair_evidence__density_10__seed_103__noise_00,22fda11121a85b8de8b51e6e6ff104fa17b913c3d4254189cf521fa85dfa85a7,1A60_44_pseudknot_nmr_A,POSITIVE_PAIR_EVIDENCE,10,103,1,44,PASS,PASS,False,False,11,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__positive_pair_evidence__density_10__seed_107__noise_00,24efe1b3c8bc23ff90bdcf3950c21424193348ca0c42084e05fc2db5f752c23d,1A60_44_pseudknot_nmr_A,POSITIVE_PAIR_EVIDENCE,10,107,1,44,PASS,PASS,False,False,12,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__positive_pair_evidence__density_10__seed_109__noise_00,5a47062dae751c2b765024a47033e29bd77dcdef7cfeafbc7fa38641b6858129,1A60_44_pseudknot_nmr_A,POSITIVE_PAIR_EVIDENCE,10,109,1,44,PASS,PASS,False,False,16,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__positive_pair_evidence__density_10__seed_113__noise_00,566d0521ca4b1f81bda683ef692b64969dc4d8d7ba02c87cb750f311d23edb19,1A60_44_pseudknot_nmr_A,POSITIVE_PAIR_EVIDENCE,10,113,1,44,PASS,PASS,False,False,17,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__positive_pair_evidence__density_20__seed_101__noise_00,2fd0f4e778bba0fd04b39a27d0d238b81ef5164c49fa5f128e6c7d90896726b3,1A60_44_pseudknot_nmr_A,POSITIVE_PAIR_EVIDENCE,20,101,3,44,PASS,PASS,False,False,8,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__positive_pair_evidence__density_20__seed_103__noise_00,1663d0432cf932ce82e84eff70fdf0c0b80ec191889c2d59cf55c94324d1ef6d,1A60_44_pseudknot_nmr_A,POSITIVE_PAIR_EVIDENCE,20,103,3,44,FAIL,PASS,True,False,10,PASS,R2_INELIGIBLE_CROSSING_EVIDENCE,delivered exact-pair set contains a crossing relation
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__positive_pair_evidence__density_20__seed_107__noise_00,be18f8bc39e03e81c4aecebf6e88c06781c3fd33daf3ca60c58436e682410f88,1A60_44_pseudknot_nmr_A,POSITIVE_PAIR_EVIDENCE,20,107,3,44,FAIL,PASS,True,False,12,PASS,R2_INELIGIBLE_CROSSING_EVIDENCE,delivered exact-pair set contains a crossing relation
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__positive_pair_evidence__density_20__seed_109__noise_00,a9e35ce2835ee3991ea8e97f319925eac48c3b91be0342f8d229c496e79a702b,1A60_44_pseudknot_nmr_A,POSITIVE_PAIR_EVIDENCE,20,109,3,44,PASS,PASS,False,False,8,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__positive_pair_evidence__density_20__seed_113__noise_00,d792a684254b8eaf48552552541107695402c2ed097a0562dcd004e3e3e64416,1A60_44_pseudknot_nmr_A,POSITIVE_PAIR_EVIDENCE,20,113,3,44,FAIL,PASS,True,False,12,PASS,R2_INELIGIBLE_CROSSING_EVIDENCE,delivered exact-pair set contains a crossing relation
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__positive_pair_evidence__density_50__seed_101__noise_00,e35a99c6819b8b422772f8abfdf1254112a83a84b732c3650905bc00b1d93158,1A60_44_pseudknot_nmr_A,POSITIVE_PAIR_EVIDENCE,50,101,7,44,FAIL,PASS,True,False,7,PASS,R2_INELIGIBLE_CROSSING_EVIDENCE,delivered exact-pair set contains a crossing relation
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__positive_pair_evidence__density_50__seed_103__noise_00,c3c5911f180532c56e0831631ae5f00749b71607025b33e2f5ceae432f9b51fa,1A60_44_pseudknot_nmr_A,POSITIVE_PAIR_EVIDENCE,50,103,7,44,FAIL,PASS,True,False,7,PASS,R2_INELIGIBLE_CROSSING_EVIDENCE,delivered exact-pair set contains a crossing relation
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__positive_pair_evidence__density_50__seed_107__noise_00,1055d22a855cd7102bb632960437af9a041046598519691388e3eff518dde07a,1A60_44_pseudknot_nmr_A,POSITIVE_PAIR_EVIDENCE,50,107,7,44,FAIL,PASS,True,False,7,PASS,R2_INELIGIBLE_CROSSING_EVIDENCE,delivered exact-pair set contains a crossing relation
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__positive_pair_evidence__density_50__seed_109__noise_00,747c5c69c6d30ea781dd9df4d8c9848808570f6786d7639879f026a7c63af9a8,1A60_44_pseudknot_nmr_A,POSITIVE_PAIR_EVIDENCE,50,109,7,44,FAIL,PASS,True,False,7,PASS,R2_INELIGIBLE_CROSSING_EVIDENCE,delivered exact-pair set contains a crossing relation
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__positive_pair_evidence__density_50__seed_113__noise_00,057ba8c81450c4500f39e710be5e9f770c38983687ffa824d22b597aa4c3ad0e,1A60_44_pseudknot_nmr_A,POSITIVE_PAIR_EVIDENCE,50,113,7,44,FAIL,PASS,True,False,8,PASS,R2_INELIGIBLE_CROSSING_EVIDENCE,delivered exact-pair set contains a crossing relation
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__unpaired_nucleotide_evidence__density_00__seed_101__noise_00,765ea3eb564f85a2de23a67fc9507533fd83bb6bf7fe8c718ecc63285fc6eee9,1A60_44_pseudknot_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,101,0,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__unpaired_nucleotide_evidence__density_00__seed_103__noise_00,f108ca9231ade3a9fa4e99781e30bcedb543674e37ce57c91a045e8570bdda0d,1A60_44_pseudknot_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,103,0,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__unpaired_nucleotide_evidence__density_00__seed_107__noise_00,8a0b17f11bbdcf2e2b0524f04a718facfc1c9469dd3d9381fe6e89e34072c1d6,1A60_44_pseudknot_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,107,0,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__unpaired_nucleotide_evidence__density_00__seed_109__noise_00,d7f6aaffe02faaf2e8bcd764a0d33a9bb251ac968ceb6dcec26b48553524bac5,1A60_44_pseudknot_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,109,0,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__unpaired_nucleotide_evidence__density_00__seed_113__noise_00,a3a892a8f828914ea324d6704e5d435ca5ee82b415261eda2fba28918d2531ee,1A60_44_pseudknot_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,113,0,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__unpaired_nucleotide_evidence__density_01__seed_101__noise_00,c582a9e2c3d60aa7f6d110059c5a850ae8f977969872de6f9e887b2310752f33,1A60_44_pseudknot_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,101,1,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__unpaired_nucleotide_evidence__density_01__seed_103__noise_00,cd490d8d24f5d4e71d5aa353cfab27c8283b3eafd19b0b367172cb64bf2200a4,1A60_44_pseudknot_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,103,1,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__unpaired_nucleotide_evidence__density_01__seed_107__noise_00,00d22a29447482ba504cc0f9c65b6e41af0c6f34c586bf020184e9f6e07017f1,1A60_44_pseudknot_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,107,1,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__unpaired_nucleotide_evidence__density_01__seed_109__noise_00,0ab5d2ed0d759fd521a9db0cbc78338d76808af24ced48d95353d90d155d1166,1A60_44_pseudknot_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,109,1,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__unpaired_nucleotide_evidence__density_01__seed_113__noise_00,48e0ef4e76c7a66ad979985dda3eb1fb227a790bf9ea0cd92023d678b4654987,1A60_44_pseudknot_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,113,1,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__unpaired_nucleotide_evidence__density_05__seed_101__noise_00,38836959dcf2f994297eaf5c23129ff08cecdd113af1beeeda06692e838446ab,1A60_44_pseudknot_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,101,1,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__unpaired_nucleotide_evidence__density_05__seed_103__noise_00,f48d25e04a49d5c9a5484918b2a4f7357610fe414b06012eb71ca223c7b6ea5b,1A60_44_pseudknot_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,103,1,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__unpaired_nucleotide_evidence__density_05__seed_107__noise_00,78be1ce368a9e6208c3d4f1bcb31a454696a0e5a8a2561424963cc5191edf33d,1A60_44_pseudknot_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,107,1,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__unpaired_nucleotide_evidence__density_05__seed_109__noise_00,fb88e94ce6bd3ee62cfca958f16fe64f32678e8943f93c3a16fbffab150089b3,1A60_44_pseudknot_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,109,1,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__unpaired_nucleotide_evidence__density_05__seed_113__noise_00,d047c64cb9c8baf6105d051113be78625869645e8bfff7bfa66b730ba2ad02c4,1A60_44_pseudknot_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,113,1,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__unpaired_nucleotide_evidence__density_10__seed_101__noise_00,dc88361ee2b8ccda46a7ec163b83a3efb628aef17d3b4b449f61507db29b0c3d,1A60_44_pseudknot_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,101,2,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__unpaired_nucleotide_evidence__density_10__seed_103__noise_00,8ce79bb267a9c364887892327bb0a48ebcc5d9a65f43b8311d5decc92a843f84,1A60_44_pseudknot_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,103,2,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__unpaired_nucleotide_evidence__density_10__seed_107__noise_00,ff3b316343ba990765084f0c67442969dc9c1670c3afb5352cf821bd65aa86c9,1A60_44_pseudknot_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,107,2,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__unpaired_nucleotide_evidence__density_10__seed_109__noise_00,de066cd1e2ca4a652b567cfe7bbb48e286e85d6be32c17463a3740b9c83d6ddb,1A60_44_pseudknot_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,109,2,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__unpaired_nucleotide_evidence__density_10__seed_113__noise_00,bcb09378a744e5a0fb7192e322b0fe9716a1dcdc3a9f1eb651d2beca50d9dc75,1A60_44_pseudknot_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,113,2,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__unpaired_nucleotide_evidence__density_20__seed_101__noise_00,8f9c2b035fe7028b56f7df223f56c9258ca83cd2cabd829d06efc2738db6ae64,1A60_44_pseudknot_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,101,3,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__unpaired_nucleotide_evidence__density_20__seed_103__noise_00,6c0ad89185c47f7a21b4e947510c36f745928be39153a072e77a92db67447700,1A60_44_pseudknot_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,103,3,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__unpaired_nucleotide_evidence__density_20__seed_107__noise_00,a6cdbb55c366cf7f64ecfef4f749d650c5c1eba3626f43640c2d110b0e3f9d20,1A60_44_pseudknot_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,107,3,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__unpaired_nucleotide_evidence__density_20__seed_109__noise_00,6e8d3bf25fbf0eaca32e9ab057b4fd6f459c8d6caf5cad3b698da81cd7bbe328,1A60_44_pseudknot_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,109,3,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__unpaired_nucleotide_evidence__density_20__seed_113__noise_00,38375a4b9e171ef7bfaa6387e23497cee9e418a97ab79e522f5c7e4912e7004c,1A60_44_pseudknot_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,113,3,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__unpaired_nucleotide_evidence__density_50__seed_101__noise_00,264be37ec07a8e66e30602cb15eb4fc146d13b542cf78bc5965c652078672d64,1A60_44_pseudknot_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,101,8,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__unpaired_nucleotide_evidence__density_50__seed_103__noise_00,022c69864ba707880915777e1869fc5e79de7cce6293ee70c60bd711feef6137,1A60_44_pseudknot_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,103,8,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__unpaired_nucleotide_evidence__density_50__seed_107__noise_00,946e4c708f8c3f7dda99a9a937c82b2a7083b322584cf5f5bd933145aab6ca97,1A60_44_pseudknot_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,107,8,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__unpaired_nucleotide_evidence__density_50__seed_109__noise_00,d1cc2885f38ac545f124f608cfb193dc2f3f45412910c40234a040d35c741dad,1A60_44_pseudknot_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,109,8,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1A60_44_pseudknot_nmr_A__unpaired_nucleotide_evidence__density_50__seed_113__noise_00,78513e7be5dce0728080da74d6f819ae43a5cbd7de40d1dcdb8a3ca48dac5151,1A60_44_pseudknot_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,113,8,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__1A9L_38_hpbulge_nmr_A__positive_pair_evidence__density_00__seed_101__noise_00,5f8acff81c983f9ff7be4edf2c042891eb4709a1b98c1ab3f4658986a8d78907,1A9L_38_hpbulge_nmr_A,POSITIVE_PAIR_EVIDENCE,0,101,0,38,PASS,PASS,False,False,,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1A9L_38_hpbulge_nmr_A__positive_pair_evidence__density_00__seed_103__noise_00,9c3e22038d18847d644bddc97dd2936b24cdf393a266ed7563d57229341173cb,1A9L_38_hpbulge_nmr_A,POSITIVE_PAIR_EVIDENCE,0,103,0,38,PASS,PASS,False,False,,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1A9L_38_hpbulge_nmr_A__positive_pair_evidence__density_00__seed_107__noise_00,807263faa8f5965e42eb7e12cb850e56ad4f316d9825bb62e547dd755898cc77,1A9L_38_hpbulge_nmr_A,POSITIVE_PAIR_EVIDENCE,0,107,0,38,PASS,PASS,False,False,,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1A9L_38_hpbulge_nmr_A__positive_pair_evidence__density_00__seed_109__noise_00,492e1e3f0fe69d697198688a1026ee80b20c17b67c3633d70ef4d7e4c808bfde,1A9L_38_hpbulge_nmr_A,POSITIVE_PAIR_EVIDENCE,0,109,0,38,PASS,PASS,False,False,,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1A9L_38_hpbulge_nmr_A__positive_pair_evidence__density_00__seed_113__noise_00,1646ced47e36aa8aa1425bbf4e1d7457c6fdaa43320de04a5515752aa15d211f,1A9L_38_hpbulge_nmr_A,POSITIVE_PAIR_EVIDENCE,0,113,0,38,PASS,PASS,False,False,,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1A9L_38_hpbulge_nmr_A__positive_pair_evidence__density_01__seed_101__noise_00,30c4ecc8af2ddcea4b777a8ca0167e9a3d91f521cf6371845ef00936e58474be,1A9L_38_hpbulge_nmr_A,POSITIVE_PAIR_EVIDENCE,1,101,1,38,PASS,PASS,False,False,9,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1A9L_38_hpbulge_nmr_A__positive_pair_evidence__density_01__seed_103__noise_00,09163af642ab0009406cf188e60a993ea08e6797743d504f85f7b308417bfe4c,1A9L_38_hpbulge_nmr_A,POSITIVE_PAIR_EVIDENCE,1,103,1,38,PASS,PASS,False,False,31,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1A9L_38_hpbulge_nmr_A__positive_pair_evidence__density_01__seed_107__noise_00,7c4434aaa7120da4c8eeedea907998188b4739ede3613e4f73406f49658e9900,1A9L_38_hpbulge_nmr_A,POSITIVE_PAIR_EVIDENCE,1,107,1,38,PASS,PASS,False,False,11,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1A9L_38_hpbulge_nmr_A__positive_pair_evidence__density_01__seed_109__noise_00,783abefd0103673a83a61a79c62aa22dc44942e73c2107aae5907a47bb476f00,1A9L_38_hpbulge_nmr_A,POSITIVE_PAIR_EVIDENCE,1,109,1,38,PASS,PASS,False,False,29,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1A9L_38_hpbulge_nmr_A__positive_pair_evidence__density_01__seed_113__noise_00,b240d3863b538fa0d00300bd515f46e80096b8e0b566a8ef5c6b13de69bed83f,1A9L_38_hpbulge_nmr_A,POSITIVE_PAIR_EVIDENCE,1,113,1,38,PASS,PASS,False,False,11,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1A9L_38_hpbulge_nmr_A__positive_pair_evidence__density_05__seed_101__noise_00,56b56d8d2efab4df025a0fad640dfca20d8a51f4e6dee1293a03c75fd3a3f7c8,1A9L_38_hpbulge_nmr_A,POSITIVE_PAIR_EVIDENCE,5,101,1,38,PASS,PASS,False,False,20,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__1A9L_38_hpbulge_nmr_A__positive_pair_evidence__density_05__seed_103__noise_00,12352bd6de0196f77c438b824997da037ea776baf49df313f54e5eab96e5bc7e,1A9L_38_hpbulge_nmr_A,POSITIVE_PAIR_EVIDENCE,5,103,1,38,PASS,PASS,False,False,22,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
