condition,evidence_channel,density_percent,source_model,actual_evidence_item_count_mean,actual_evidence_item_count_std,actual_evidence_item_count_min,actual_evidence_item_count_max,macro_precision_mean,macro_precision_std,macro_precision_min,macro_precision_max,macro_recall_mean,macro_recall_std,macro_recall_min,macro_recall_max,macro_f1_mean,macro_f1_std,macro_f1_min,macro_f1_max,micro_precision_mean,micro_precision_std,micro_precision_min,micro_precision_max,micro_recall_mean,micro_recall_std,micro_recall_min,micro_recall_max,micro_f1_mean,micro_f1_std,micro_f1_min,micro_f1_max,macro_delta_precision_mean,macro_delta_precision_std,macro_delta_precision_min,macro_delta_precision_max,macro_delta_recall_mean,macro_delta_recall_std,macro_delta_recall_min,macro_delta_recall_max,macro_delta_f1_mean,macro_delta_f1_std,macro_delta_f1_min,macro_delta_f1_max,micro_delta_precision_mean,micro_delta_precision_std,micro_delta_precision_min,micro_delta_precision_max,micro_delta_recall_mean,micro_delta_recall_std,micro_delta_recall_min,micro_delta_recall_max,micro_delta_f1_mean,micro_delta_f1_std,micro_delta_f1_min,micro_delta_f1_max,beneficial_edits_mean,beneficial_edits_std,beneficial_edits_min,beneficial_edits_max,harmful_edits_mean,harmful_edits_std,harmful_edits_min,harmful_edits_max,modified_pair_count_mean,modified_pair_count_std,modified_pair_count_min,modified_pair_count_max,modification_precision_mean,modification_precision_std,modification_precision_min,modification_precision_max,correct_pair_preservation_mean,correct_pair_preservation_std,correct_pair_preservation_min,correct_pair_preservation_max,modified_rna_fraction_mean,modified_rna_fraction_std,modified_rna_fraction_min,modified_rna_fraction_max,evidence_compliance_before_mean,evidence_compliance_before_std,evidence_compliance_before_min,evidence_compliance_before_max,evidence_compliance_after_mean,evidence_compliance_after_std,evidence_compliance_after_min,evidence_compliance_after_max,direct_recovery_count_mean,direct_recovery_count_std,direct_recovery_count_min,direct_recovery_count_max,directly_inserted_pair_count_mean,directly_inserted_pair_count_std,directly_inserted_pair_count_min,directly_inserted_pair_count_max,local_conflicting_pairs_before_mean,local_conflicting_pairs_before_std,local_conflicting_pairs_before_min,local_conflicting_pairs_before_max,local_conflicting_pairs_removed_mean,local_conflicting_pairs_removed_std,local_conflicting_pairs_removed_min,local_conflicting_pairs_removed_max,local_conflict_correction_rate_mean,local_conflict_correction_rate_std,local_conflict_correction_rate_min,local_conflict_correction_rate_max,non_evidenced_changed_pair_count_mean,non_evidenced_changed_pair_count_std,non_evidenced_changed_pair_count_min,non_evidenced_changed_pair_count_max
PAIR_PROTECT_ONLY,POSITIVE_PAIR_EVIDENCE,1,rnafold,121.0,0.0,121.0,121.0,0.9089890647139361,0.0008107865883545104,0.9074571647248482,0.9097529950539531,0.9138670306547281,0.0,0.9138670306547281,0.9138670306547281,0.9066879352005003,0.0003662467068070092,0.9060670625933779,0.9071654236824472,0.873044881888088,0.0008279511444341316,0.872113676731794,0.8741839762611276,0.8788782816229117,0.0,0.8788782816229117,0.8788782816229117,0.8759516730399499,0.000416729994272862,0.875482912332838,0.8765248437964891,0.0020516485521169087,0.0008107865883545107,0.0005197485630289754,0.0028155788921339167,0.0,0.0,0.0,0.0,0.0008703232925441424,0.00036624670680698965,0.0002494506854217515,0.001347811774491077,0.0029917218172079265,0.0008279511444341316,0.0020605166609138914,0.004130816190247577,0.0,0.0,0.0,0.0,0.0015082180087833351,0.000416729994272862,0.0010394573016715425,0.0020813887653226004,5.8,1.6,4.0,8.0,0.0,0.0,0.0,0.0,5.8,1.6,4.0,8.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.03471074380165289,0.013223140495867768,0.01652892561983471,0.049586776859504134,0.9272727272727274,0.006184557664089139,0.9173553719008265,0.9338842975206612,0.9272727272727274,0.006184557664089139,0.9173553719008265,0.9338842975206612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,1.6,4.0,8.0,5.8,1.6,4.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
PAIR_PROTECT_ONLY,POSITIVE_PAIR_EVIDENCE,1,trrosettarna2_native_ss,121.0,0.0,121.0,121.0,0.7927060918203435,0.001297598114737531,0.7912657618013773,0.7943319793304047,0.9120849106151278,0.0,0.9120849106151278,0.9120849106151278,0.8439817724712592,0.0006539711357621435,0.8432388918185377,0.8448373277625517,0.7789514089360803,0.0007241513059142141,0.7779552715654952,0.7800320341697811,0.8717183770883054,0.0,0.8717183770883055,0.8717183770883055,0.822727982947062,0.00040390638874778477,0.8221722003376477,0.8233305156382079,0.0021424361369330003,0.0012975981147375435,0.0007021061179668531,0.0037683236469942994,0.0,0.0,0.0,0.0,0.0011104082579643315,0.0006539711357620967,0.00036752760524286725,0.001965963549256757,0.007160600695192754,0.0007241513059142141,0.0061644633246076275,0.008241225928893536,0.0,0.0,0.0,0.0,0.0040112555724471696,0.00040390638874778477,0.003455472963032946,0.004613788263593155,17.4,1.7435595774162693,15.0,20.0,0.0,0.0,0.0,0.0,17.4,1.7435595774162693,15.0,20.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.07603305785123968,0.009637937016273225,0.06611570247933884,0.09090909090909091,0.9190082644628099,0.013223140495867772,0.9008264462809917,0.9338842975206612,0.9190082644628099,0.013223140495867772,0.9008264462809917,0.9338842975206612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,1.7435595774162693,15.0,20.0,17.4,1.7435595774162693,15.0,20.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
PAIR_PROTECT_ONLY,POSITIVE_PAIR_EVIDENCE,5,petfold,130.0,0.0,130.0,130.0,0.8976912081000368,0.0013266633515248538,0.8968563743412934,0.900329393367082,0.9077787598919441,0.0,0.9077787598919441,0.9077787598919441,0.8980234989435582,0.0006234381962687546,0.897640505352651,0.8992660481669068,0.8638429474933543,0.00150231213011365,0.8626179245283019,0.8667061611374408,0.87291169451074,0.0,0.8729116945107399,0.8729116945107399,0.8683529881322757,0.0007582568676640192,0.8677342823250297,0.8697978596908442,0.0024356057469864063,0.0013266633515248334,0.0016007719882431305,0.005073791014031634,0.0,0.0,0.0,0.0,0.0011742776949842809,0.0006234381962687061,0.0007912841040772932,0.002416826918332866,0.005274872375983497,0.00150231213011365,0.004049849410931006,0.008138086020069935,0.0,0.0,0.0,0.0,0.002672514759494571,0.0007582568676640192,0.0020538089522486036,0.004117386318063132,10.4,2.939387691339814,8.0,16.0,0.0,0.0,0.0,0.0,10.4,2.939387691339814,8.0,16.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.05289256198347107,0.01236911532817832,0.04132231404958678,0.0743801652892562,0.8969230769230769,0.024129826371320204,0.8538461538461538,0.9230769230769231,0.8969230769230769,0.024129826371320204,0.8538461538461538,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,2.939387691339814,8.0,16.0,10.4,2.939387691339814,8.0,16.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
PAIR_PROTECT_ONLY,POSITIVE_PAIR_EVIDENCE,5,rnafold,130.0,0.0,130.0,130.0,0.9091434089711447,0.0012345405420315458,0.9083576833574875,0.9116039055032311,0.9138670306547281,0.0,0.9138670306547281,0.9138670306547281,0.906901571544765,0.0006148841717412593,0.9065514619438889,0.9081294217178946,0.8750171495437747,0.0014186445368190592,0.8731475992886781,0.8773079213817748,0.8788782816229117,0.0,0.8788782816229117,0.8788782816229117,0.8769428894220986,0.0007122375975130165,0.8760035682426405,0.8780923994038748,0.002205992809325573,0.0012345405420315322,0.0014202671956682657,0.004666489341411942,0.0,0.0,0.0,0.0,0.001083959636808776,0.00061488417174128,0.0007338500359327234,0.002311809809938466,0.004963989472894781,0.0014186445368190592,0.0030944392177980617,0.007254761310894753,0.0,0.0,0.0,0.0,0.0024994343909322094,0.0007122375975130165,0.001560113211473979,0.0036489443727083515,9.6,2.727636339397171,6.0,14.0,0.0,0.0,0.0,0.0,9.6,2.727636339397171,6.0,14.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.049586776859504134,0.012803250731264188,0.04132231404958678,0.0743801652892562,0.8969230769230769,0.027348290514817204,0.8461538461538461,0.9230769230769231,0.8969230769230769,0.027348290514817204,0.8461538461538461,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,2.727636339397171,6.0,14.0,9.6,2.727636339397171,6.0,14.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
PAIR_PROTECT_ONLY,POSITIVE_PAIR_EVIDENCE,5,trrosettarna2_native_ss,130.0,0.0,130.0,130.0,0.7913979441576767,0.000401567321907106,0.7910180826418172,0.7920770561272921,0.9120849106151278,0.0,0.9120849106151278,0.9120849106151278,0.8433169157034814,0.0001965715989612685,0.8431242013142369,0.84363495190909,0.7786196580047339,0.0008942534325875803,0.7775412453432677,0.7800320341697811,0.8717183770883054,0.0,0.8717183770883055,0.8717183770883055,0.8225428089840611,0.0004988868195441067,0.8219409282700422,0.8233305156382079,0.0008342884742663355,0.00040156732190714046,0.0004544269584067355,0.0015134004438817274,0.0,0.0,0.0,0.0,0.00044555149018665134,0.00019657159896125574,0.0002528371009419738,0.0007635876957950707,0.006828849763846301,0.0008942534325875803,0.0057504371023802126,0.008241225928893536,0.0,0.0,0.0,0.0,0.003826081609446308,0.0004988868195441067,0.0032242008954274093,0.004613788263593155,16.6,2.1540659228538015,14.0,20.0,0.0,0.0,0.0,0.0,16.6,2.1540659228538015,14.0,20.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.06776859504132231,0.00618455766408916,0.05785123966942149,0.0743801652892562,0.9030769230769231,0.015839430986133857,0.8769230769230769,0.9230769230769231,0.9030769230769231,0.015839430986133857,0.8769230769230769,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,2.1540659228538015,14.0,20.0,16.6,2.1540659228538015,14.0,20.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
PAIR_PROTECT_ONLY,POSITIVE_PAIR_EVIDENCE,10,petfold,180.0,0.0,180.0,180.0,0.8983318729913995,0.0005504476594194713,0.8976433785169775,0.8992417184373589,0.9077787598919441,0.0,0.9077787598919441,0.9077787598919441,0.8982374248479111,0.00030918838756274677,0.8979257738018449,0.8987862114725463,0.8669128821491793,0.0010586609205270989,0.8656804733727811,0.8687648456057007,0.87291169451074,0.0,0.8729116945107399,0.8729116945107399,0.869901622375926,0.0005327618682980225,0.869281045751634,0.8708333333333333,0.0030762706383491013,0.0005504476594194993,0.002387776163927208,0.003986116084308666,0.0,0.0,0.0,0.0,0.0013882035993372584,0.0003091883875627184,0.0010765525532711315,0.0019369902239725078,0.00834480703180831,0.0010586609205270989,0.007112398255410213,0.010196770488329787,0.0,0.0,0.0,0.0,0.0042211490031449864,0.0005327618682980225,0.0036005723788529176,0.0051528599605522585,16.4,2.0591260281974,14.0,20.0,0.0,0.0,0.0,0.0,16.4,2.0591260281974,14.0,20.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.06776859504132231,0.00618455766408916,0.05785123966942149,0.0743801652892562,0.8855555555555557,0.021829869671542778,0.85,0.9166666666666666,0.8855555555555557,0.021829869671542778,0.85,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,2.0591260281974,14.0,20.0,16.4,2.0591260281974,14.0,20.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
PAIR_PROTECT_ONLY,POSITIVE_PAIR_EVIDENCE,10,rnafold,180.0,0.0,180.0,180.0,0.9095954205994827,0.0006621230018283878,0.9088604381051314,0.9106916772227682,0.9138670306547281,0.0,0.9138670306547281,0.9138670306547281,0.9070311972723598,0.0003384877718056961,0.90673589000352,0.9076687208537091,0.8779366905735037,0.0010685609988202688,0.8767857142857143,0.8799283154121864,0.8788782816229117,0.0,0.8788782816229117,0.8788782816229117,0.8784069086487243,0.0005345273881337376,0.8778307508939214,0.8794029850746269,0.0026580044376635975,0.0006621230018284002,0.0019230219433122378,0.003754261060949111,0.0,0.0,0.0,0.0,0.00121358536440357,0.00033848777180571434,0.0009182780955638471,0.001851108945752973,0.007883530502623581,0.0010685609988202688,0.006732554214834208,0.009875155341306341,0.0,0.0,0.0,0.0,0.003963453617557833,0.0005345273881337376,0.00338729586275488,0.004959530043460392,15.2,2.039607805437114,13.0,19.0,0.0,0.0,0.0,0.0,15.2,2.039607805437114,13.0,19.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.06115702479338843,0.008428131427426091,0.049586776859504134,0.0743801652892562,0.89,0.02030629653610786,0.8555555555555555,0.9166666666666666,0.89,0.02030629653610786,0.8555555555555555,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,2.039607805437114,13.0,19.0,15.2,2.039607805437114,13.0,19.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
PAIR_PROTECT_ONLY,POSITIVE_PAIR_EVIDENCE,10,trrosettarna2_native_ss,180.0,0.0,180.0,180.0,0.792932171548867,0.0006538620899971986,0.7923355997939182,0.793927888741579,0.9120849106151278,0.0,0.9120849106151278,0.9120849106151278,0.8441266404111509,0.0002898431874325033,0.8438326966668296,0.8445948097504731,0.7840508046507861,0.0003367328549664118,0.7837982832618026,0.784640171858217,0.8717183770883054,0.0,0.8717183770883055,0.8717183770883055,0.8255636970413722,0.00018663529270393552,0.8254237288135593,0.8258903335217637,0.002368515865456563,0.0006538620899972119,0.0017719441105078107,0.00336423305816866,0.0,0.0,0.0,0.0,0.001255276197856009,0.0002898431874324552,0.0009613324535347472,0.0017234455371781061,0.01225999640989861,0.0003367328549664118,0.012007475020915037,0.012849363617329468,0.0,0.0,0.0,0.0,0.006846969666757419,0.00018663529270393552,0.006707001438944538,0.007173606147148903,29.6,0.8,29.0,31.0,0.0,0.0,0.0,0.0,29.6,0.8,29.0,31.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.08925619834710743,0.00618455766408916,0.08264462809917356,0.09917355371900827,0.8800000000000001,0.011967032904743352,0.8666666666666667,0.8944444444444445,0.8800000000000001,0.011967032904743352,0.8666666666666667,0.8944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,0.8,29.0,31.0,29.6,0.8,29.0,31.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
PAIR_PROTECT_ONLY,POSITIVE_PAIR_EVIDENCE,20,petfold,338.0,0.0,338.0,338.0,0.9030698590678241,0.0015817911064734715,0.9014773261661003,0.9054780869499828,0.9077787598919441,0.0,0.9077787598919441,0.9077787598919441,0.9003032615927419,0.0006725123832721137,0.8995202187324132,0.9012359438281945,0.8787961114293745,0.0032338931710110524,0.8744769874476988,0.8845223700120919,0.87291169451074,0.0,0.8729116945107399,0.8729116945107399,0.8758410577114185,0.0016042488064817774,0.8736936398925053,0.8786786786786787,0.007814256714773832,0.0015817911064734658,0.006221723813050093,0.010222484596932473,0.0,0.0,0.0,0.0,0.0034540403441681014,0.000672512383272126,0.002670997483839308,0.004386722579620733,0.02022803631200365,0.0032338931710110524,0.015908912330327873,0.02595429489472101,0.0,0.0,0.0,0.0,0.010160584338637401,0.0016042488064817774,0.008013166519724169,0.01299820530589757,39.2,6.11228271597445,31.0,50.0,0.0,0.0,0.0,0.0,39.2,6.11228271597445,31.0,50.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.10247933884297522,0.016194973506004483,0.09090909090909091,0.1322314049586777,0.8686390532544379,0.006641995361137173,0.8579881656804734,0.8757396449704142,0.8686390532544379,0.006641995361137173,0.8579881656804734,0.8757396449704142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,6.11228271597445,31.0,50.0,39.2,6.11228271597445,31.0,50.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
PAIR_PROTECT_ONLY,POSITIVE_PAIR_EVIDENCE,20,rnafold,338.0,0.0,338.0,338.0,0.9141544855544936,0.001320857025649909,0.9118051272875993,0.9156962420750716,0.9138670306547281,0.0,0.9138670306547281,0.9138670306547281,0.9089855170246096,0.0006286080155840012,0.9078661177168923,0.9097616071415665,0.889934330707708,0.0032281510233019275,0.8873493975903615,0.8959854014598541,0.8788782816229117,0.0,0.8788782816229117,0.8788782816229117,0.8843688498268125,0.0015907361347157383,0.8830935251798561,0.8873493975903615,0.007217069392674499,0.001320857025649903,0.004867711125780182,0.008758825913252432,0.0,0.0,0.0,0.0,0.003167905116653549,0.0006286080155839966,0.0020485058089361806,0.003943995233610362,0.019881170636827948,0.0032281510233019275,0.017296237519481394,0.025932241388973987,0.0,0.0,0.0,0.0,0.009925394795646025,0.0015907361347157383,0.00865007014868957,0.012905942559194972,37.8,5.979966555090421,33.0,49.0,0.0,0.0,0.0,0.0,37.8,5.979966555090421,33.0,49.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.09090909090909091,0.011687715391513183,0.0743801652892562,0.10743801652892562,0.8739644970414201,0.005158460288213808,0.8668639053254438,0.8816568047337278,0.8739644970414201,0.005158460288213808,0.8668639053254438,0.8816568047337278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8,5.979966555090421,33.0,49.0,37.8,5.979966555090421,33.0,49.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
PAIR_PROTECT_ONLY,POSITIVE_PAIR_EVIDENCE,20,trrosettarna2_native_ss,338.0,0.0,338.0,338.0,0.7955625397649634,0.0008014089242513741,0.7941314507876301,0.7966054607239639,0.9120849106151278,0.0,0.9120849106151278,0.9120849106151278,0.8453216528659155,0.00036588329082991284,0.8446579046082302,0.8457732359161114,0.7948054877507295,0.002221266684391736,0.7905844155844156,0.7970540098199672,0.8717183770883054,0.0,0.8717183770883055,0.8717183770883055,0.8314854800016601,0.0012173582352969015,0.8291713961407492,0.8327158734682245,0.004998884081552996,0.0008014089242513673,0.003567795104219767,0.006041805040553477,0.0,0.0,0.0,0.0,0.0024502886526206425,0.0003658832908299113,0.001786540394935308,0.002901871702816513,0.023014679509841863,0.002221266684391736,0.018793607343528085,0.025263201579079686,0.0,0.0,0.0,0.0,0.012768752627045377,0.0012173582352969015,0.010454668766134434,0.013999146093609749,54.8,5.1536394906900505,45.0,60.0,0.0,0.0,0.0,0.0,54.8,5.1536394906900505,45.0,60.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.10413223140495868,0.004048743376501121,0.09917355371900827,0.10743801652892562,0.8751479289940829,0.007805269797794613,0.8668639053254438,0.8846153846153846,0.8751479289940829,0.007805269797794613,0.8668639053254438,0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.8,5.1536394906900505,45.0,60.0,54.8,5.1536394906900505,45.0,60.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
PAIR_PROTECT_ONLY,POSITIVE_PAIR_EVIDENCE,50,petfold,875.0,0.0,875.0,875.0,0.9187945756991095,0.0017780421492896335,0.9162018446489956,0.9217500835282779,0.9077787598919441,0.0,0.9077787598919441,0.9077787598919441,0.9063373800541952,0.0005426987186028526,0.9056992663493585,0.9072859115157749,0.9043345591006489,0.004255021654208546,0.8975460122699387,0.9092604101926662,0.87291169451074,0.0,0.8729116945107399,0.8729116945107399,0.8883404187359755,0.0020549048093554847,0.8850574712643678,0.8907153729071537,0.023538973346059235,0.001778042149289609,0.020946242295945293,0.026494481175227562,0.0,0.0,0.0,0.0,0.009488158805621335,0.0005426987186028505,0.008850045100784602,0.010436690267200998,0.04576648398327789,0.004255021654208546,0.03897793715256781,0.05069233507529536,0.0,0.0,0.0,0.0,0.022659945363194333,0.0020549048093554847,0.019376997891586756,0.025034899534372657,86.2,7.626270385975047,74.0,95.0,0.0,0.0,0.0,0.0,86.2,7.626270385975047,74.0,95.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.16363636363636364,0.012146230129503364,0.1487603305785124,0.18181818181818182,0.8713142857142857,0.003727887184068579,0.8674285714285714,0.8777142857142857,0.8713142857142857,0.003727887184068579,0.8674285714285714,0.8777142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.2,7.626270385975047,74.0,95.0,86.2,7.626270385975047,74.0,95.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
PAIR_PROTECT_ONLY,POSITIVE_PAIR_EVIDENCE,50,rnafold,875.0,0.0,875.0,875.0,0.9290354307680614,0.0018820810816629278,0.926105267361534,0.93143329999131,0.9138670306547281,0.0,0.9138670306547281,0.9138670306547281,0.9147170488509893,0.0006203688113766633,0.9139403554030198,0.9155606544679676,0.9155004819921043,0.004786605158778649,0.9086983343615053,0.9212007504690432,0.8788782816229117,0.0,0.8788782816229117,0.8788782816229117,0.8968095361853307,0.002296859135215305,0.8935395814376706,0.8995419847328244,0.02209801460624225,0.001882081081662923,0.01916785119971486,0.024495883829490885,0.0,0.0,0.0,0.0,0.008899436943033048,0.0006203688113766588,0.008122743495063593,0.009743042560011487,0.04544732192122423,0.004786605158778649,0.038645174290625195,0.05114759039816308,0.0,0.0,0.0,0.0,0.022366081154164143,0.002296859135215305,0.019096126406504155,0.025098529701657935,84.0,8.414273587185052,72.0,94.0,0.0,0.0,0.0,0.0,84.0,8.414273587185052,72.0,94.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.15867768595041323,0.013223140495867768,0.14049586776859505,0.17355371900826447,0.8768,0.005663776774109173,0.8708571428571429,0.8857142857142857,0.8768,0.005663776774109173,0.8708571428571429,0.8857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,8.414273587185052,72.0,94.0,84.0,8.414273587185052,72.0,94.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
PAIR_PROTECT_ONLY,POSITIVE_PAIR_EVIDENCE,50,trrosettarna2_native_ss,875.0,0.0,875.0,875.0,0.8056898141469014,0.0013559442449377727,0.8037403800880506,0.8072704037416026,0.9120849106151278,0.0,0.9120849106151278,0.9120849106151278,0.8500326144306463,0.0005078303120156901,0.8493069193170495,0.8506963738228295,0.825519053738641,0.0012999737180627573,0.8240270727580372,0.8272933182332955,0.8717183770883054,0.0,0.8717183770883055,0.8717183770883055,0.8479894103370604,0.0006857001530504143,0.8472020875616121,0.8489250435793143,0.01512615846349103,0.001355944244937761,0.01317672440464022,0.016706748058192222,0.0,0.0,0.0,0.0,0.007161250217351445,0.0005078303120156944,0.006435555103754575,0.007825009609534564,0.053728245497753416,0.0012999737180627573,0.05223626451714969,0.05550250999240802,0.0,0.0,0.0,0.0,0.029272682962445628,0.0006857001530504143,0.02848536018699732,0.030208316204699548,123.2,2.7856776554368237,120.0,127.0,0.0,0.0,0.0,0.0,123.2,2.7856776554368237,120.0,127.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.15041322314049588,0.00618455766408916,0.14049586776859505,0.15702479338842976,0.8715428571428572,0.005437886744397854,0.8628571428571429,0.8765714285714286,0.8715428571428572,0.005437886744397854,0.8628571428571429,0.8765714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.2,2.7856776554368237,120.0,127.0,123.2,2.7856776554368237,120.0,127.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,petfold,0.0,0.0,0.0,0.0,0.8952556023530504,0.0,0.8952556023530504,0.8952556023530504,0.9077787598919441,0.0,0.9077787598919441,0.9077787598919441,0.8968492212485739,0.0,0.8968492212485739,0.8968492212485739,0.8585680751173708,0.0,0.8585680751173709,0.8585680751173709,0.87291169451074,0.0,0.8729116945107399,0.8729116945107399,0.865680473372781,0.0,0.8656804733727811,0.8656804733727811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,rnafold,0.0,0.0,0.0,0.0,0.9069374161618192,0.0,0.9069374161618192,0.9069374161618192,0.9138670306547281,0.0,0.9138670306547281,0.9138670306547281,0.905817611907956,0.0,0.9058176119079561,0.9058176119079561,0.87005316007088,0.0,0.8700531600708801,0.8700531600708801,0.8788782816229117,0.0,0.8788782816229117,0.8788782816229117,0.8744434550311665,0.0,0.8744434550311665,0.8744434550311665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,trrosettarna2_native_ss,0.0,0.0,0.0,0.0,0.7905636556834104,0.0,0.7905636556834104,0.7905636556834104,0.9120849106151278,0.0,0.9120849106151278,0.9120849106151278,0.842871364213295,0.0,0.8428713642132949,0.8428713642132949,0.7717908082408875,0.0,0.7717908082408875,0.7717908082408875,0.8717183770883054,0.0,0.8717183770883055,0.8717183770883055,0.8187167273746148,0.0,0.8187167273746148,0.8187167273746148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
