condition,evidence_channel,density_percent,source_model,scope,scope_domain,scope_universe_pair_count_mean,scope_universe_pair_count_std,scope_universe_pair_count_min,scope_universe_pair_count_max,direct_evidence_item_count_mean,direct_evidence_item_count_std,direct_evidence_item_count_min,direct_evidence_item_count_max,direct_compliant_before_count_mean,direct_compliant_before_count_std,direct_compliant_before_count_min,direct_compliant_before_count_max,direct_compliant_after_count_mean,direct_compliant_after_count_std,direct_compliant_after_count_min,direct_compliant_after_count_max,macro_precision_mean,macro_precision_std,macro_precision_min,macro_precision_max,macro_recall_mean,macro_recall_std,macro_recall_min,macro_recall_max,macro_f1_mean,macro_f1_std,macro_f1_min,macro_f1_max,micro_precision_mean,micro_precision_std,micro_precision_min,micro_precision_max,micro_recall_mean,micro_recall_std,micro_recall_min,micro_recall_max,micro_f1_mean,micro_f1_std,micro_f1_min,micro_f1_max,macro_delta_f1_mean,macro_delta_f1_std,macro_delta_f1_min,macro_delta_f1_max,micro_delta_f1_mean,micro_delta_f1_std,micro_delta_f1_min,micro_delta_f1_max,beneficial_edits_mean,beneficial_edits_std,beneficial_edits_min,beneficial_edits_max,harmful_edits_mean,harmful_edits_std,harmful_edits_min,harmful_edits_max,modified_pair_count_mean,modified_pair_count_std,modified_pair_count_min,modified_pair_count_max,correct_pair_preservation_mean,correct_pair_preservation_std,correct_pair_preservation_min,correct_pair_preservation_max
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,petfold,DIRECT_EVIDENCE_EFFECT,nucleotide,0.0,0.0,0.0,0.0,333.0,0.0,333.0,333.0,277.2,6.8527366796047255,267.0,288.0,333.0,0.0,333.0,333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,petfold,LOCAL_CONFLICT_EFFECT,pair,52.6,5.083306010855534,44.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.27603305785123966,0.027952949628574805,0.2396694214876033,0.30578512396694213,1.0,0.0,1.0,1.0,52.6,5.083306010855534,44.0,59.0,0.0,0.0,0.0,0.0,52.6,5.083306010855534,44.0,59.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,petfold,NON_EVIDENCED_EFFECT,pair,1864.4,5.083306010855534,1858.0,1873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9133196730459245,0.002976931502687022,0.9078044239756322,0.9159472877382056,0.9077787598919441,0.0,0.9077787598919441,0.9077787598919441,0.9064336448047545,0.0014822008966287104,0.9036219622090245,0.9077192739266376,0.8859233622913063,0.0027227453888836236,0.8813253012048192,0.8893617021276595,0.87291169451074,0.0,0.8729116945107399,0.8729116945107399,0.8793673209264308,0.0013423661480034608,0.8770983213429256,0.8810599217103282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,rnafold,DIRECT_EVIDENCE_EFFECT,nucleotide,0.0,0.0,0.0,0.0,333.0,0.0,333.0,333.0,282.8,3.9698866482558417,278.0,290.0,333.0,0.0,333.0,333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,rnafold,LOCAL_CONFLICT_EFFECT,pair,47.6,3.8262252939417984,42.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.2396694214876033,0.021551082331248427,0.2231404958677686,0.2809917355371901,1.0,0.0,1.0,1.0,47.6,3.8262252939417984,42.0,54.0,0.0,0.0,0.0,0.0,47.6,3.8262252939417984,42.0,54.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,rnafold,NON_EVIDENCED_EFFECT,pair,1848.4,3.8262252939417984,1842.0,1854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9231823908360764,0.002448289203430576,0.9188156416011771,0.9257226248817326,0.9138670306547281,0.0,0.9138670306547281,0.9138670306547281,0.914442689817505,0.0012281211376183295,0.912204926095165,0.915671752571258,0.8952278905319562,0.002083283282809276,0.8921865536038764,0.8987187309334961,0.8788782816229117,0.0,0.8788782816229117,0.8788782816229117,0.8869765493438191,0.0010221546990498657,0.8854824165915239,0.8886877828054298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,trrosettarna2_native_ss,DIRECT_EVIDENCE_EFFECT,nucleotide,0.0,0.0,0.0,0.0,333.0,0.0,333.0,333.0,222.2,3.9698866482558417,217.0,228.0,333.0,0.0,333.0,333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,trrosettarna2_native_ss,LOCAL_CONFLICT_EFFECT,pair,103.4,1.3564659966250536,102.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5553719008264463,0.03403514096194047,0.5206611570247934,0.6115702479338843,1.0,0.0,1.0,1.0,103.4,1.3564659966250536,102.0,106.0,0.0,0.0,0.0,0.0,103.4,1.3564659966250536,102.0,106.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,trrosettarna2_native_ss,NON_EVIDENCED_EFFECT,pair,2004.6,1.3564659966250536,2002.0,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8361928449805351,0.0027624182647191437,0.8315675972907787,0.8401798628102879,0.9120849106151278,0.0,0.9120849106151278,0.9120849106151278,0.8691371563861727,0.0014153624988877697,0.8667674405672888,0.8709964433564076,0.8163840188438272,0.0006193469270533806,0.8157453936348409,0.8175713486289872,0.8717183770883054,0.0,0.8717183770883055,0.8717183770883055,0.8431441735510173,0.00033016561099255407,0.842803576579175,0.8437770719029744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,petfold,DIRECT_EVIDENCE_EFFECT,nucleotide,0.0,0.0,0.0,0.0,873.0,0.0,873.0,873.0,729.6,7.657675887630659,721.0,739.0,873.0,0.0,873.0,873.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,petfold,LOCAL_CONFLICT_EFFECT,pair,121.6,3.7202150475476548,117.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.424793388429752,0.01236911532817832,0.4049586776859504,0.4380165289256198,1.0,0.0,1.0,1.0,121.6,3.7202150475476548,117.0,128.0,0.0,0.0,0.0,0.0,121.6,3.7202150475476548,117.0,128.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,petfold,NON_EVIDENCED_EFFECT,pair,1795.4,3.7202150475476548,1789.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9422409634285716,0.001818378194516553,0.9395338648829393,0.9445297862653208,0.9077787598919441,0.0,0.9077787598919441,0.9077787598919441,0.9206280657852112,0.0009296926526049889,0.9192489767353023,0.9217715899407899,0.9245501120112409,0.0021765590174477175,0.921865154379332,0.9282994923857868,0.87291169451074,0.0,0.8729116945107399,0.8729116945107399,0.8979879132972606,0.0010259326630695934,0.8967208090714067,0.8997539975399754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,rnafold,DIRECT_EVIDENCE_EFFECT,nucleotide,0.0,0.0,0.0,0.0,873.0,0.0,873.0,873.0,747.4,7.964923100695951,737.0,756.0,873.0,0.0,873.0,873.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,rnafold,LOCAL_CONFLICT_EFFECT,pair,107.0,4.147288270665544,103.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.3603305785123967,0.016194973506004483,0.33884297520661155,0.3884297520661157,1.0,0.0,1.0,1.0,107.0,4.147288270665544,103.0,112.0,0.0,0.0,0.0,0.0,107.0,4.147288270665544,103.0,112.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,rnafold,NON_EVIDENCED_EFFECT,pair,1789.0,4.147288270665544,1784.0,1793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9462794579600011,0.002370211740997029,0.9432841594373436,0.9500113228252205,0.9138670306547281,0.0,0.9138670306547281,0.9138670306547281,0.9258681409104366,0.0011619896131376576,0.9244053917474238,0.9274993982466011,0.9287579323534507,0.0024306764675826806,0.9264150943396227,0.9316888045540797,0.8788782816229117,0.0,0.8788782816229117,0.8788782816229117,0.9031283764521802,0.0011486993633263891,0.9020208205756277,0.9045133558489408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,trrosettarna2_native_ss,DIRECT_EVIDENCE_EFFECT,nucleotide,0.0,0.0,0.0,0.0,873.0,0.0,873.0,873.0,588.2,5.5641710972974225,581.0,598.0,873.0,0.0,873.0,873.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,trrosettarna2_native_ss,LOCAL_CONFLICT_EFFECT,pair,225.6,4.6303347611160905,218.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7966942148760331,0.017802197709535554,0.768595041322314,0.8181818181818182,1.0,0.0,1.0,1.0,225.6,4.6303347611160905,218.0,232.0,0.0,0.0,0.0,0.0,225.6,4.6303347611160905,218.0,232.0,1.0,0.0,1.0,1.0
UNPAIRED_HARD_DELETE,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,trrosettarna2_native_ss,NON_EVIDENCED_EFFECT,pair,1882.4,4.6303347611160905,1876.0,1890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8967651711295499,0.0027172920249456905,0.8927098986130318,0.9012444995523115,0.9120849106151278,0.0,0.9120849106151278,0.9120849106151278,0.9020376019333899,0.0013594398924913972,0.9000632120468277,0.9043057261626475,0.8762212164612034,0.0024310066389877203,0.8722388059701492,0.8795906080674293,0.8717183770883054,0.0,0.8717183770883055,0.8717183770883055,0.8739623143510299,0.001209806062644063,0.8719785138764548,0.8756367995205274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
