variant,fold,seed,mode,source_model,macro_delta_f1,micro_delta_f1,modification_precision,correct_pair_preservation,modified_pair_count,modified_rna_count
LOMO_HOLDOUT_RNAFOLD,4,53,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,4,53,LEARNED_SELECTIVE,rnafold,-0.0005256975866062922,-0.0003133226324237848,0.5,0.9964539007092199,2,2
LOMO_HOLDOUT_RNAFOLD,4,53,LEARNED_SELECTIVE,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,4,53,LEARNED_SELECTIVE,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,4,67,LEARNED_UNGATED,rnafold,-0.029179236166606132,-0.0329841924398625,0.32558139534883723,0.8971631205673759,43,13
LOMO_HOLDOUT_RNAFOLD,4,67,LEARNED_UNGATED,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,4,67,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,4,67,LEARNED_SELECTIVE,rnafold,-0.0015113831134957918,-0.0003133226324237848,0.5,0.9964539007092199,2,2
LOMO_HOLDOUT_RNAFOLD,4,67,LEARNED_SELECTIVE,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_RNAFOLD,4,67,LEARNED_SELECTIVE,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,0,17,LEARNED_UNGATED,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,0,17,LEARNED_UNGATED,petfold,-0.04875469530515794,-0.07563959955506117,0.2328767123287671,0.8181818181818182,73,18
LOMO_HOLDOUT_PETFOLD,0,17,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,0,17,LEARNED_SELECTIVE,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,0,17,LEARNED_SELECTIVE,petfold,0.0020650103684780818,-0.0008589425462874889,0.5,0.9902597402597403,6,5
LOMO_HOLDOUT_PETFOLD,0,17,LEARNED_SELECTIVE,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,0,29,LEARNED_UNGATED,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,0,29,LEARNED_UNGATED,petfold,-0.055725125558452396,-0.08519575636814047,0.24096385542168675,0.7954545454545454,83,18
LOMO_HOLDOUT_PETFOLD,0,29,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,0,29,LEARNED_SELECTIVE,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,0,29,LEARNED_SELECTIVE,petfold,5.266232680226413e-05,-0.006057401086486225,0.36363636363636365,0.9772727272727273,11,5
LOMO_HOLDOUT_PETFOLD,0,29,LEARNED_SELECTIVE,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,0,41,LEARNED_UNGATED,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,0,41,LEARNED_UNGATED,petfold,-0.04823099433350138,-0.07677952545987732,0.24675324675324675,0.8116883116883117,77,17
LOMO_HOLDOUT_PETFOLD,0,41,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,0,41,LEARNED_SELECTIVE,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,0,41,LEARNED_SELECTIVE,petfold,0.0005017238243109689,-0.005327908553715011,0.4375,0.9707792207792207,16,6
LOMO_HOLDOUT_PETFOLD,0,41,LEARNED_SELECTIVE,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,0,53,LEARNED_UNGATED,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,0,53,LEARNED_UNGATED,petfold,-0.0555954546827325,-0.08398865885625628,0.22784810126582278,0.801948051948052,79,18
LOMO_HOLDOUT_PETFOLD,0,53,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,0,53,LEARNED_SELECTIVE,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,0,53,LEARNED_SELECTIVE,petfold,-0.0017689044269895505,-0.01031479589354345,0.3684210526315789,0.961038961038961,19,8
LOMO_HOLDOUT_PETFOLD,0,53,LEARNED_SELECTIVE,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,0,67,LEARNED_UNGATED,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,0,67,LEARNED_UNGATED,petfold,-0.04496590393716181,-0.07563959955506117,0.2328767123287671,0.8181818181818182,73,15
LOMO_HOLDOUT_PETFOLD,0,67,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,0,67,LEARNED_SELECTIVE,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,0,67,LEARNED_SELECTIVE,petfold,0.0006321391879692673,-0.004416282642089042,0.4,0.9805194805194806,10,5
LOMO_HOLDOUT_PETFOLD,0,67,LEARNED_SELECTIVE,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,1,17,LEARNED_UNGATED,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,1,17,LEARNED_UNGATED,petfold,-0.022595500896192524,-0.01887059356079901,0.40625,0.9214876033057852,32,17
LOMO_HOLDOUT_PETFOLD,1,17,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,1,17,LEARNED_SELECTIVE,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,1,17,LEARNED_SELECTIVE,petfold,0.0023715538847117836,0.0032352076147695863,1.0,1.0,2,2
LOMO_HOLDOUT_PETFOLD,1,17,LEARNED_SELECTIVE,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,1,29,LEARNED_UNGATED,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,1,29,LEARNED_UNGATED,petfold,-0.020814185910737876,-0.016545012165450124,0.4473684210526316,0.9132231404958677,38,18
LOMO_HOLDOUT_PETFOLD,1,29,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,1,29,LEARNED_SELECTIVE,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,1,29,LEARNED_SELECTIVE,petfold,0.0023715538847117836,0.0032352076147695863,1.0,1.0,2,2
LOMO_HOLDOUT_PETFOLD,1,29,LEARNED_SELECTIVE,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,1,41,LEARNED_UNGATED,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,1,41,LEARNED_UNGATED,petfold,-0.011628098309177612,-0.01211792883211682,0.4722222222222222,0.9214876033057852,36,17
LOMO_HOLDOUT_PETFOLD,1,41,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,1,53,LEARNED_UNGATED,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,1,53,LEARNED_UNGATED,petfold,-0.01972363303009933,-0.014842327162175706,0.46153846153846156,0.9132231404958677,39,19
LOMO_HOLDOUT_PETFOLD,1,53,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,1,67,LEARNED_UNGATED,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,1,67,LEARNED_UNGATED,petfold,-0.021467579266884904,-0.01550739867647477,0.4411764705882353,0.9214876033057852,34,18
LOMO_HOLDOUT_PETFOLD,1,67,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,2,17,LEARNED_UNGATED,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,2,17,LEARNED_UNGATED,petfold,-0.05849203994156099,-0.0483992789454073,0.49324324324324326,0.7844827586206896,148,21
LOMO_HOLDOUT_PETFOLD,2,17,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,2,17,LEARNED_SELECTIVE,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,2,17,LEARNED_SELECTIVE,petfold,0.00048790555233574107,-0.0009255313563429901,0.5833333333333334,0.985632183908046,12,5
LOMO_HOLDOUT_PETFOLD,2,17,LEARNED_SELECTIVE,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,2,29,LEARNED_UNGATED,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,2,29,LEARNED_UNGATED,petfold,-0.05010917350527396,-0.03789741800616642,0.5109489051094891,0.8074712643678161,137,20
LOMO_HOLDOUT_PETFOLD,2,29,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,2,29,LEARNED_SELECTIVE,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,2,29,LEARNED_SELECTIVE,petfold,0.0018846981039931422,0.0014911164430800872,0.7142857142857143,0.9942528735632183,7,4
LOMO_HOLDOUT_PETFOLD,2,29,LEARNED_SELECTIVE,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,2,41,LEARNED_UNGATED,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,2,41,LEARNED_UNGATED,petfold,-0.05528782640395208,-0.04242698176965631,0.5068493150684932,0.7931034482758621,146,19
LOMO_HOLDOUT_PETFOLD,2,41,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,2,41,LEARNED_SELECTIVE,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,2,41,LEARNED_SELECTIVE,petfold,2.004506453507267e-05,-7.578739435609716e-05,0.6153846153846154,0.985632183908046,13,5
LOMO_HOLDOUT_PETFOLD,2,41,LEARNED_SELECTIVE,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,2,53,LEARNED_UNGATED,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,2,53,LEARNED_UNGATED,petfold,-0.05411600757842141,-0.04075801130940959,0.5103448275862069,0.7959770114942529,145,20
LOMO_HOLDOUT_PETFOLD,2,53,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,2,53,LEARNED_SELECTIVE,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,2,53,LEARNED_SELECTIVE,petfold,0.000739288156659521,0.0007758512029976128,0.6428571428571429,0.985632183908046,14,5
LOMO_HOLDOUT_PETFOLD,2,53,LEARNED_SELECTIVE,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,2,67,LEARNED_UNGATED,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,2,67,LEARNED_UNGATED,petfold,-0.047493068979080684,-0.032036846334038804,0.5259259259259259,0.8160919540229885,135,20
LOMO_HOLDOUT_PETFOLD,2,67,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,2,67,LEARNED_SELECTIVE,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,2,67,LEARNED_SELECTIVE,petfold,0.0006470601232550175,-7.578739435609716e-05,0.6153846153846154,0.985632183908046,13,5
LOMO_HOLDOUT_PETFOLD,2,67,LEARNED_SELECTIVE,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,3,17,LEARNED_UNGATED,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,3,17,LEARNED_UNGATED,petfold,-0.02259501634178494,-0.026550171018321023,0.30303030303030304,0.9190140845070423,33,13
LOMO_HOLDOUT_PETFOLD,3,17,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,3,17,LEARNED_SELECTIVE,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,3,17,LEARNED_SELECTIVE,petfold,-0.003269472268318386,-0.004263515560749664,0.375,0.9823943661971831,8,4
LOMO_HOLDOUT_PETFOLD,3,17,LEARNED_SELECTIVE,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,3,29,LEARNED_UNGATED,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,3,29,LEARNED_UNGATED,petfold,-0.022445111467980495,-0.02554047259929615,0.25925925925925924,0.9295774647887324,27,12
LOMO_HOLDOUT_PETFOLD,3,29,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,3,29,LEARNED_SELECTIVE,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,3,29,LEARNED_SELECTIVE,petfold,-0.001726262391775174,-0.002484740452654899,0.42857142857142855,0.9859154929577465,7,3
LOMO_HOLDOUT_PETFOLD,3,29,LEARNED_SELECTIVE,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,3,41,LEARNED_UNGATED,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,3,41,LEARNED_UNGATED,petfold,-0.030325721551275997,-0.029305261269745198,0.2413793103448276,0.9225352112676056,29,15
LOMO_HOLDOUT_PETFOLD,3,41,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,3,41,LEARNED_SELECTIVE,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,3,41,LEARNED_SELECTIVE,petfold,-0.003269472268318386,-0.004263515560749664,0.375,0.9823943661971831,8,4
LOMO_HOLDOUT_PETFOLD,3,41,LEARNED_SELECTIVE,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,3,53,LEARNED_UNGATED,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,3,53,LEARNED_UNGATED,petfold,-0.026443983464866053,-0.026211287727942567,0.2903225806451613,0.9225352112676056,31,15
LOMO_HOLDOUT_PETFOLD,3,53,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,3,67,LEARNED_UNGATED,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,3,67,LEARNED_UNGATED,petfold,-0.025751581998350592,-0.028104575163398704,0.28125,0.9190140845070423,32,13
LOMO_HOLDOUT_PETFOLD,3,67,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,3,67,LEARNED_SELECTIVE,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,3,67,LEARNED_SELECTIVE,petfold,-0.001726262391775174,-0.002484740452654899,0.42857142857142855,0.9859154929577465,7,3
LOMO_HOLDOUT_PETFOLD,3,67,LEARNED_SELECTIVE,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,4,17,LEARNED_UNGATED,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,4,17,LEARNED_UNGATED,petfold,-0.018139883556029326,-0.017285741844156655,0.425,0.9181494661921709,40,13
LOMO_HOLDOUT_PETFOLD,4,17,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,4,17,LEARNED_SELECTIVE,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,4,17,LEARNED_SELECTIVE,petfold,0.0036778237865194435,0.005754938930574549,1.0,1.0,4,3
LOMO_HOLDOUT_PETFOLD,4,17,LEARNED_SELECTIVE,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,4,29,LEARNED_UNGATED,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,4,29,LEARNED_UNGATED,petfold,-0.01994637904721731,-0.014685083205440708,0.45454545454545453,0.9145907473309609,44,15
LOMO_HOLDOUT_PETFOLD,4,29,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,4,29,LEARNED_SELECTIVE,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,4,29,LEARNED_SELECTIVE,petfold,0.003160225442834142,0.004309287204024015,1.0,1.0,3,2
LOMO_HOLDOUT_PETFOLD,4,29,LEARNED_SELECTIVE,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,4,41,LEARNED_UNGATED,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,4,41,LEARNED_UNGATED,petfold,-0.025879860580334018,-0.022411185759972252,0.4166666666666667,0.900355871886121,48,14
LOMO_HOLDOUT_PETFOLD,4,41,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,4,41,LEARNED_SELECTIVE,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,4,41,LEARNED_SELECTIVE,petfold,0.0036778237865194435,0.005754938930574549,1.0,1.0,4,3
LOMO_HOLDOUT_PETFOLD,4,41,LEARNED_SELECTIVE,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,4,53,LEARNED_UNGATED,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,4,53,LEARNED_UNGATED,petfold,-0.015253504932868473,-0.01387858681860299,0.45,0.9217081850533808,40,13
LOMO_HOLDOUT_PETFOLD,4,53,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,4,53,LEARNED_SELECTIVE,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,4,53,LEARNED_SELECTIVE,petfold,0.0036778237865194435,0.005754938930574549,1.0,1.0,4,3
LOMO_HOLDOUT_PETFOLD,4,53,LEARNED_SELECTIVE,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,4,67,LEARNED_UNGATED,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,4,67,LEARNED_UNGATED,petfold,-0.013128988363853733,-0.009316561371234378,0.47058823529411764,0.9359430604982206,34,11
LOMO_HOLDOUT_PETFOLD,4,67,LEARNED_UNGATED,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,4,67,LEARNED_SELECTIVE,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_PETFOLD,4,67,LEARNED_SELECTIVE,petfold,0.003160225442834142,0.004309287204024015,1.0,1.0,3,2
LOMO_HOLDOUT_PETFOLD,4,67,LEARNED_SELECTIVE,trrosettarna2_native_ss,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_TRROSETTARNA2,0,17,LEARNED_UNGATED,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_TRROSETTARNA2,0,17,LEARNED_UNGATED,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_TRROSETTARNA2,0,17,LEARNED_UNGATED,trrosettarna2_native_ss,-0.00525671599917354,-0.02991071531540257,0.4827586206896552,0.810126582278481,116,23
LOMO_HOLDOUT_TRROSETTARNA2,0,17,LEARNED_SELECTIVE,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_TRROSETTARNA2,0,17,LEARNED_SELECTIVE,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_TRROSETTARNA2,0,17,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.04588279808853014,0.05053662320439223,0.8846153846153846,0.9810126582278481,52,18
LOMO_HOLDOUT_TRROSETTARNA2,0,29,LEARNED_UNGATED,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_TRROSETTARNA2,0,29,LEARNED_UNGATED,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_TRROSETTARNA2,0,29,LEARNED_UNGATED,trrosettarna2_native_ss,-0.026246494152389842,-0.051527922412246685,0.4344262295081967,0.7816455696202531,122,22
LOMO_HOLDOUT_TRROSETTARNA2,0,29,LEARNED_SELECTIVE,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_TRROSETTARNA2,0,29,LEARNED_SELECTIVE,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_TRROSETTARNA2,0,29,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.04557959408704534,0.049784773609901634,0.9333333333333333,0.990506329113924,45,18
LOMO_HOLDOUT_TRROSETTARNA2,0,41,LEARNED_UNGATED,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_TRROSETTARNA2,0,41,LEARNED_UNGATED,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_TRROSETTARNA2,0,41,LEARNED_UNGATED,trrosettarna2_native_ss,-0.01587567974321867,-0.03899860917941589,0.46218487394957986,0.7974683544303798,119,24
LOMO_HOLDOUT_TRROSETTARNA2,0,41,LEARNED_SELECTIVE,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_TRROSETTARNA2,0,41,LEARNED_SELECTIVE,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_TRROSETTARNA2,0,41,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.042323883107452914,0.04522130166753813,0.8913043478260869,0.9841772151898734,46,18
LOMO_HOLDOUT_TRROSETTARNA2,0,53,LEARNED_UNGATED,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_TRROSETTARNA2,0,53,LEARNED_UNGATED,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_TRROSETTARNA2,0,53,LEARNED_UNGATED,trrosettarna2_native_ss,-0.006388089484516693,-0.027934779392181808,0.48148148148148145,0.8227848101265823,108,22
LOMO_HOLDOUT_TRROSETTARNA2,0,53,LEARNED_SELECTIVE,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_TRROSETTARNA2,0,53,LEARNED_SELECTIVE,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_TRROSETTARNA2,0,53,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.04382079476308177,0.0474719790558783,0.9743589743589743,0.9968354430379747,39,17
LOMO_HOLDOUT_TRROSETTARNA2,0,67,LEARNED_UNGATED,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_TRROSETTARNA2,0,67,LEARNED_UNGATED,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_TRROSETTARNA2,0,67,LEARNED_UNGATED,trrosettarna2_native_ss,-0.011601920960691507,-0.03602340256784564,0.4649122807017544,0.8069620253164557,114,23
LOMO_HOLDOUT_TRROSETTARNA2,0,67,LEARNED_SELECTIVE,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_TRROSETTARNA2,0,67,LEARNED_SELECTIVE,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_TRROSETTARNA2,0,67,LEARNED_SELECTIVE,trrosettarna2_native_ss,0.045406037882599906,0.051577461721618145,0.9761904761904762,0.9968354430379747,42,18
LOMO_HOLDOUT_TRROSETTARNA2,1,17,LEARNED_UNGATED,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_TRROSETTARNA2,1,17,LEARNED_UNGATED,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_TRROSETTARNA2,1,17,LEARNED_UNGATED,trrosettarna2_native_ss,-0.05797434427506093,-0.04539775975607174,0.4084507042253521,0.8292682926829268,71,23
LOMO_HOLDOUT_TRROSETTARNA2,1,29,LEARNED_UNGATED,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_TRROSETTARNA2,1,29,LEARNED_UNGATED,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_TRROSETTARNA2,1,29,LEARNED_UNGATED,trrosettarna2_native_ss,-0.03704228588355183,-0.03540657550687987,0.45454545454545453,0.8292682926829268,77,23
LOMO_HOLDOUT_TRROSETTARNA2,1,41,LEARNED_UNGATED,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_TRROSETTARNA2,1,41,LEARNED_UNGATED,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_TRROSETTARNA2,1,41,LEARNED_UNGATED,trrosettarna2_native_ss,-0.07969705064676047,-0.07445083560324861,0.3333333333333333,0.7886178861788617,78,23
LOMO_HOLDOUT_TRROSETTARNA2,1,53,LEARNED_UNGATED,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_TRROSETTARNA2,1,53,LEARNED_UNGATED,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_TRROSETTARNA2,1,53,LEARNED_UNGATED,trrosettarna2_native_ss,-0.06639532371182184,-0.06389361818980666,0.2807017543859649,0.8333333333333334,57,22
LOMO_HOLDOUT_TRROSETTARNA2,1,67,LEARNED_UNGATED,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_TRROSETTARNA2,1,67,LEARNED_UNGATED,petfold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_TRROSETTARNA2,1,67,LEARNED_UNGATED,trrosettarna2_native_ss,-0.050332751277013026,-0.04539775975607174,0.4084507042253521,0.8292682926829268,71,22
LOMO_HOLDOUT_TRROSETTARNA2,2,17,LEARNED_UNGATED,rnafold,nan,0.0,0.0,1.0,0,0
LOMO_HOLDOUT_TRROSETTARNA2,2,17,LEARNED_UNGATED,petfold,nan,0.0,0.0,1.0,0,0
