condition,track,source,metric,mean,population_sd,min,max,n
ERN,combined,trrosettarna2_native_ss,event_delta_f1,0.07270228378101892,0.001236174179774851,0.07126155636128717,0.07418512077289496,5
ERN,combined,trrosettarna2_native_ss,event_resulting_precision,0.9296201445363511,0.0019916195520827563,0.9277289321898425,0.9333992245115182,5
ERN,combined,trrosettarna2_native_ss,event_resulting_recall,0.8759621065498624,0.001458292850233201,0.8741570744626668,0.8779871651217276,5
ERN,combined,trrosettarna2_native_ss,event_resulting_f1,0.901992228845667,0.001236174179774851,0.9005515014259352,0.903475065837543,5
ERN,combined,trrosettarna2_native_ss,event_lost_tp,882.8,143.16060910739378,684.0,1060.0,5
ERN,combined,trrosettarna2_native_ss,event_removed_fp,17962.2,197.43900323897503,17782.0,18341.0,5
ERN,combined,trrosettarna2_native_ss,rna_tp_preservation,0.9939126989758167,0.0011159440100964812,0.9922496563338971,0.9951961700020535,5
ERN,combined,trrosettarna2_native_ss,rna_fp_removal,0.7809421324007635,0.004245007110115449,0.7738554761470284,0.786011816248893,5
ERN,combined,trrosettarna2_native_ss,rna_modification_precision,0.9444026399972589,0.009876376614680243,0.9326568396651094,0.9585622203690587,5
ERN,combined,trrosettarna2_native_ss,rna_coverage,0.16216498798223916,0.0014253661743253848,0.15971425897961314,0.16367671946828063,5
ERN,combined,trrosettarna2_native_ss,rna_delta_f1,0.0633327159512416,0.0009525028833626534,0.06203737806204128,0.06466857357253977,5
ERN,combined,trrosettarna2_native_ss,rna_resulting_precision,0.9081291990774483,0.0013292527864839914,0.9059933106755556,0.9100959223335429,5
ERN,combined,trrosettarna2_native_ss,rna_resulting_recall,0.906993531033128,0.0008752560678672188,0.9058661712221453,0.9079897344047345,5
ERN,combined,trrosettarna2_native_ss,rna_resulting_f1,0.9425347424151095,0.0009525028833627851,0.9412394045259088,0.9438706000364079,5
B4_EVIDENCE_MASKED,positive_pair,rnafold,event_auprc,0.5177537071675132,0.007450020497081597,0.50696679257386,0.5282531735501369,5
B4_EVIDENCE_MASKED,positive_pair,rnafold,event_auroc,0.8707788815300029,0.002980965215395158,0.8656544193534929,0.8745933139459686,5
B4_EVIDENCE_MASKED,positive_pair,rnafold,event_brier,0.07094644250512519,0.0015817409369768168,0.06865953428934075,0.07349459236681376,5
B4_EVIDENCE_MASKED,positive_pair,rnafold,event_ece,0.025827989016691866,0.0021518579401596633,0.02318132724031158,0.029602959296969232,5
B4_EVIDENCE_MASKED,positive_pair,rnafold,rna_auprc,0.7138592705170776,0.007417789348131523,0.7004906917911378,0.7206064176560897,5
B4_EVIDENCE_MASKED,positive_pair,rnafold,rna_auroc,0.7997996804483462,0.0046273499266402205,0.7937048073040235,0.8068560605357363,5
B4_EVIDENCE_MASKED,positive_pair,rnafold,rna_brier,0.06282994594840248,0.0011724999074162524,0.06186613047333699,0.06513447855388443,5
B4_EVIDENCE_MASKED,positive_pair,rnafold,rna_ece,0.11223712893830835,0.001980556933981894,0.10897418044290491,0.11442511143259876,5
B4_EVIDENCE_MASKED,positive_pair,rnafold,event_tp_preservation,0.9922935523652185,0.0022573522060862074,0.9884356748958746,0.9949740558903599,5
B4_EVIDENCE_MASKED,positive_pair,rnafold,event_fp_removal,0.09524482941488421,0.01856272457460763,0.06681986918861588,0.12480113134170055,5
B4_EVIDENCE_MASKED,positive_pair,rnafold,event_modification_precision,0.6233287254936999,0.04935906397900464,0.5324553151458138,0.6704980842911877,5
B4_EVIDENCE_MASKED,positive_pair,rnafold,event_coverage,0.017888719825636386,0.0036843070370489155,0.012213677674055188,0.021939383970062096,5
B4_EVIDENCE_MASKED,positive_pair,rnafold,event_delta_f1,0.0011741262407695351,0.0009822408353888843,-0.0004965938966150496,0.0023901507931242127,5
B4_EVIDENCE_MASKED,positive_pair,rnafold,event_resulting_precision,0.8928498580180586,0.0018464351215097545,0.89011240632806,0.89591523535224,5
B4_EVIDENCE_MASKED,positive_pair,rnafold,event_resulting_recall,0.8904948841094174,0.0020257720977441464,0.8870327834621007,0.892900396742535,5
B4_EVIDENCE_MASKED,positive_pair,rnafold,event_resulting_f1,0.8916676822475658,0.0009822408353888843,0.8899969621101812,0.8928837067999205,5
B4_EVIDENCE_MASKED,positive_pair,rnafold,event_lost_tp,331.2,97.01422576096765,216.0,497.0,5
B4_EVIDENCE_MASKED,positive_pair,rnafold,event_removed_fp,538.8,105.00933291855539,378.0,706.0,5
B4_EVIDENCE_MASKED,positive_pair,rnafold,rna_tp_preservation,0.9939988230267318,0.0024978340577690742,0.9894056698974979,0.9968667962084875,5
B4_EVIDENCE_MASKED,positive_pair,rnafold,rna_fp_removal,0.12240443829157363,0.021739886006617356,0.08774163028108506,0.15524706619876397,5
B4_EVIDENCE_MASKED,positive_pair,rnafold,rna_modification_precision,0.6695186273490049,0.03514116213766061,0.628030303030303,0.7291666666666666,5
B4_EVIDENCE_MASKED,positive_pair,rnafold,rna_coverage,0.013843624315851002,0.0028949318337348445,0.009311793626433026,0.017142321956003185,5
B4_EVIDENCE_MASKED,positive_pair,rnafold,rna_delta_f1,0.00084138317648688,0.0012511315054524112,-0.0015100686651270507,0.0021660063061259304,5
B4_EVIDENCE_MASKED,positive_pair,rnafold,rna_resulting_precision,0.913113396209256,0.001471405940802017,0.911170091447674,0.9153178240463034,5
B4_EVIDENCE_MASKED,positive_pair,rnafold,rna_resulting_recall,0.909393397920744,0.0013703351270921984,0.9070118365090628,0.9110353043223468,5
B4_EVIDENCE_MASKED,positive_pair,rnafold,rna_resulting_f1,0.9142074751836757,0.00125113150545244,0.9118560233420617,0.9155320983133147,5
B4_EVIDENCE_MASKED,positive_pair,petfold,event_auprc,0.6071282238144206,0.006498779306569272,0.597876515646016,0.6174179978631581,5
B4_EVIDENCE_MASKED,positive_pair,petfold,event_auroc,0.8870102033154457,0.0029358362131917722,0.8822213983322594,0.8906015913434631,5
B4_EVIDENCE_MASKED,positive_pair,petfold,event_brier,0.07015177564675276,0.001568609488236879,0.0677478926575225,0.07268624381762205,5
B4_EVIDENCE_MASKED,positive_pair,petfold,event_ece,0.025472735609636664,0.0024779780262758617,0.021685172408437637,0.028543006409377854,5
B4_EVIDENCE_MASKED,positive_pair,petfold,rna_auprc,0.7758472313830924,0.006473020439305084,0.7652917833022554,0.7850285812305703,5
B4_EVIDENCE_MASKED,positive_pair,petfold,rna_auroc,0.8359468031678601,0.005164177598941649,0.8317160778678859,0.8457372686629232,5
B4_EVIDENCE_MASKED,positive_pair,petfold,rna_brier,0.06273884628974292,0.001180626743598584,0.06158155775541093,0.06486622295331712,5
B4_EVIDENCE_MASKED,positive_pair,petfold,rna_ece,0.1120063567500343,0.0017017762525582336,0.10961922142304042,0.11392265006753609,5
B4_EVIDENCE_MASKED,positive_pair,petfold,event_tp_preservation,0.992700866713516,0.0021844374007265934,0.988756148981026,0.9946357460763645,5
B4_EVIDENCE_MASKED,positive_pair,petfold,event_fp_removal,0.13915267785771382,0.018569019084780595,0.11782573940847323,0.16243005595523582,5
B4_EVIDENCE_MASKED,positive_pair,petfold,event_modification_precision,0.7402036636624271,0.042252810438522116,0.679144385026738,0.7916337805840569,5
B4_EVIDENCE_MASKED,positive_pair,petfold,event_coverage,0.024149555623659207,0.003852786876127795,0.019736438859944836,0.030564919807947698,5
B4_EVIDENCE_MASKED,positive_pair,petfold,event_delta_f1,0.004380250833335353,0.0009464558637730304,0.003462119481931314,0.006164422142632464,5
B4_EVIDENCE_MASKED,positive_pair,petfold,event_resulting_precision,0.8872712969488216,0.002030740681180111,0.884991350382459,0.8898443726666387,5
B4_EVIDENCE_MASKED,positive_pair,petfold,event_resulting_recall,0.8849112549592817,0.0019472464530594833,0.8813948632282314,0.8866360409271247,5
B4_EVIDENCE_MASKED,positive_pair,petfold,event_resulting_f1,0.8860862455666446,0.0009464558637730305,0.8851681142152404,0.8878704168759416,5
B4_EVIDENCE_MASKED,positive_pair,petfold,event_lost_tp,311.6,93.25363263701848,229.0,480.0,5
B4_EVIDENCE_MASKED,positive_pair,petfold,event_removed_fp,870.4,116.14921437530259,737.0,1016.0,5
B4_EVIDENCE_MASKED,positive_pair,petfold,rna_tp_preservation,0.994667128892406,0.002500322775132398,0.9900126165570762,0.997317575935583,5
B4_EVIDENCE_MASKED,positive_pair,petfold,rna_fp_removal,0.1972167487684729,0.024687627470485418,0.17506157635467984,0.22984400656814447,5
B4_EVIDENCE_MASKED,positive_pair,petfold,rna_modification_precision,0.7848570175035693,0.0148197260463415,0.7722048066875653,0.8122222222222223,5
B4_EVIDENCE_MASKED,positive_pair,petfold,rna_coverage,0.017857320187265213,0.0031817463022360513,0.014167246930588451,0.023258766358091564,5
B4_EVIDENCE_MASKED,positive_pair,petfold,rna_delta_f1,0.0035310226180261034,0.0011406490648505543,0.0020653506687083817,0.005433463403713554,5
B4_EVIDENCE_MASKED,positive_pair,petfold,rna_resulting_precision,0.905945010191123,0.0012424877710646056,0.9045703529063828,0.9082633209061942,5
B4_EVIDENCE_MASKED,positive_pair,petfold,rna_resulting_recall,0.9038721512401787,0.0013168563751776948,0.9014097106174507,0.90527724517017,5
B4_EVIDENCE_MASKED,positive_pair,petfold,rna_resulting_f1,0.9078539873770042,0.001140649064850552,0.9063883154276866,0.9097564281626916,5
B4_EVIDENCE_MASKED,positive_pair,trrosettarna2_native_ss,event_auprc,0.9054486525818533,0.005282650190557296,0.8974881610042479,0.9124537463427572,5
B4_EVIDENCE_MASKED,positive_pair,trrosettarna2_native_ss,event_auroc,0.9516660365136165,0.001872834289177265,0.9492920940848603,0.9537535546772204,5
B4_EVIDENCE_MASKED,positive_pair,trrosettarna2_native_ss,event_brier,0.05565460455807312,0.0010388340093589869,0.054134480679137224,0.05720824311926209,5
B4_EVIDENCE_MASKED,positive_pair,trrosettarna2_native_ss,event_ece,0.04456963782702097,0.0036357525405657375,0.03989466651450877,0.04913718471650082,5
B4_EVIDENCE_MASKED,positive_pair,trrosettarna2_native_ss,rna_auprc,0.9327433042452821,0.002938543997450271,0.9292319584574358,0.9377881893064637,5
B4_EVIDENCE_MASKED,positive_pair,trrosettarna2_native_ss,rna_auroc,0.9491982909136626,0.0015259494892726803,0.9474048622035821,0.9515048265704743,5
B4_EVIDENCE_MASKED,positive_pair,trrosettarna2_native_ss,rna_brier,0.05335621255948806,0.0009184513994619902,0.052342892787041,0.05475757488019068,5
B4_EVIDENCE_MASKED,positive_pair,trrosettarna2_native_ss,rna_ece,0.11580919285284427,0.0015347059392148582,0.11401490513909836,0.11863741833957574,5
B4_EVIDENCE_MASKED,positive_pair,trrosettarna2_native_ss,event_tp_preservation,0.992147934767458,0.0007404812270830729,0.9907076151094178,0.9927984017097988,5
B4_EVIDENCE_MASKED,positive_pair,trrosettarna2_native_ss,event_fp_removal,0.6899157474159646,0.009658240566548973,0.6795796056631633,0.707808564231738,5
B4_EVIDENCE_MASKED,positive_pair,trrosettarna2_native_ss,event_modification_precision,0.9591968986941055,0.0036393865993645576,0.9521130132886388,0.9621489621489622,5
B4_EVIDENCE_MASKED,positive_pair,trrosettarna2_native_ss,event_coverage,0.15178064114078335,0.0021918341594116156,0.14945288586667643,0.15540973991458787,5
B4_EVIDENCE_MASKED,positive_pair,trrosettarna2_native_ss,event_delta_f1,0.06672078260545314,0.0010882705508002363,0.06566767001640206,0.06880114363606893,5
B4_EVIDENCE_MASKED,positive_pair,trrosettarna2_native_ss,event_resulting_precision,0.9228629968303738,0.0022160708465124683,0.9205042560068958,0.9269965277777777,5
B4_EVIDENCE_MASKED,positive_pair,trrosettarna2_native_ss,event_resulting_recall,0.8917936938818125,0.0006655826874298936,0.8904990603466277,0.8923783670912507,5
B4_EVIDENCE_MASKED,positive_pair,trrosettarna2_native_ss,event_resulting_f1,0.9070608542508571,0.001088270550800236,0.9060077416618061,0.909141215281473,5
B4_EVIDENCE_MASKED,positive_pair,trrosettarna2_native_ss,event_lost_tp,338.0,31.874754901018456,310.0,400.0,5
B4_EVIDENCE_MASKED,positive_pair,trrosettarna2_native_ss,event_removed_fp,7943.0,111.19532364267843,7824.0,8149.0,5
B4_EVIDENCE_MASKED,positive_pair,trrosettarna2_native_ss,rna_tp_preservation,0.9947592142850763,0.0006895830599465355,0.9935490116524598,0.9956916247864523,5
B4_EVIDENCE_MASKED,positive_pair,trrosettarna2_native_ss,rna_fp_removal,0.7638412569697252,0.01414002797023437,0.7448136059054483,0.7832720583969195,5
B4_EVIDENCE_MASKED,positive_pair,trrosettarna2_native_ss,rna_modification_precision,0.9643589825056189,0.00620899824328668,0.9564801178203242,0.9746841593780371,5
B4_EVIDENCE_MASKED,positive_pair,trrosettarna2_native_ss,rna_coverage,0.1538903149062652,0.0015616718683996312,0.15208455472687096,0.15658985405499107,5
B4_EVIDENCE_MASKED,positive_pair,trrosettarna2_native_ss,rna_delta_f1,0.062232700866366564,0.0012076430505889209,0.0606399241286578,0.06426042354550152,5
B4_EVIDENCE_MASKED,positive_pair,trrosettarna2_native_ss,rna_resulting_precision,0.9043559866273642,0.0018487276468091738,0.9026169514198467,0.9077378253661446,5
B4_EVIDENCE_MASKED,positive_pair,trrosettarna2_native_ss,rna_resulting_recall,0.9077447950027915,0.0007392176255676836,0.9064169848639725,0.9086776718354034,5
B4_EVIDENCE_MASKED,positive_pair,trrosettarna2_native_ss,rna_resulting_f1,0.9414347273302344,0.0012076430505889644,0.9398419505925256,0.9434624500093695,5
B4_EVIDENCE_MASKED,unpaired,rnafold,event_auprc,0.5244786862437356,0.01759368241196967,0.49714286980042854,0.5504374902229664,5
B4_EVIDENCE_MASKED,unpaired,rnafold,event_auroc,0.8720027155465037,0.003292479186811827,0.8681663889403197,0.8776893167931864,5
B4_EVIDENCE_MASKED,unpaired,rnafold,event_brier,0.07765752729455193,0.0015749224483781023,0.07499222098701117,0.07934379505375062,5
B4_EVIDENCE_MASKED,unpaired,rnafold,event_ece,0.025316606162830834,0.005379355328551545,0.016209258820170373,0.031055791545559378,5
B4_EVIDENCE_MASKED,unpaired,rnafold,rna_auprc,0.7053766082901066,0.008223386778767494,0.6970895632059705,0.7203319383420075,5
B4_EVIDENCE_MASKED,unpaired,rnafold,rna_auroc,0.8008159411748912,0.004821619164197209,0.7948505370959618,0.8081025910437716,5
B4_EVIDENCE_MASKED,unpaired,rnafold,rna_brier,0.06265758098396075,0.0013878712987489149,0.060332577682172685,0.06461025564305285,5
B4_EVIDENCE_MASKED,unpaired,rnafold,rna_ece,0.11195534953253712,0.002053755548175287,0.10881384718451069,0.1138755236803092,5
B4_EVIDENCE_MASKED,unpaired,rnafold,event_tp_preservation,0.9909029192124915,0.002296202922645998,0.9877800407331976,0.9932111337406653,5
B4_EVIDENCE_MASKED,unpaired,rnafold,event_fp_removal,0.0809090909090909,0.01610913195151759,0.05454545454545454,0.10454545454545454,5
B4_EVIDENCE_MASKED,unpaired,rnafold,event_modification_precision,0.5720383639349157,0.053462769450243676,0.4857142857142857,0.6333333333333333,5
B4_EVIDENCE_MASKED,unpaired,rnafold,event_coverage,0.018428824571766096,0.0035714628370539805,0.01299468399291199,0.02362669816893089,5
B4_EVIDENCE_MASKED,unpaired,rnafold,event_delta_f1,0.00014428524623972817,0.0010267188306653347,-0.001618020118149044,0.0012678357744638769,5
B4_EVIDENCE_MASKED,unpaired,rnafold,event_resulting_precision,0.8783299157226973,0.0017549844002434922,0.8755236385397965,0.8808227465214761,5
B4_EVIDENCE_MASKED,unpaired,rnafold,event_resulting_recall,0.8708830548926014,0.0020180828789126215,0.8681384248210023,0.8729116945107399,5
B4_EVIDENCE_MASKED,unpaired,rnafold,event_resulting_f1,0.8745877402774062,0.0010267188306653345,0.8728254349130175,0.8757112908056304,5
B4_EVIDENCE_MASKED,unpaired,rnafold,event_lost_tp,402.0,101.46920715172658,300.0,540.0,5
B4_EVIDENCE_MASKED,unpaired,rnafold,event_removed_fp,534.0,106.3202708800161,360.0,690.0,5
B4_EVIDENCE_MASKED,unpaired,rnafold,rna_tp_preservation,0.9935839680468703,0.0022995457822603932,0.9907480080072779,0.9965975855526489,5
B4_EVIDENCE_MASKED,unpaired,rnafold,rna_fp_removal,0.11049193380613753,0.034108229303488904,0.06305357324008687,0.16824064841759725,5
B4_EVIDENCE_MASKED,unpaired,rnafold,rna_modification_precision,0.6370370370370371,0.047707662990673645,0.5452380952380952,0.6768518518518518,5
B4_EVIDENCE_MASKED,unpaired,rnafold,rna_coverage,0.01342189895997599,0.003807260392641659,0.007155253923909217,0.018600974355032763,5
B4_EVIDENCE_MASKED,unpaired,rnafold,rna_delta_f1,0.0002640486741116668,0.0008678284442913388,-0.0012362495505901026,0.001403173933045014,5
B4_EVIDENCE_MASKED,unpaired,rnafold,rna_resulting_precision,0.9127971073545353,0.0018773597348229441,0.9100101307458515,0.9151316508478239,5
B4_EVIDENCE_MASKED,unpaired,rnafold,rna_resulting_recall,0.9087101729839228,0.00157693609754072,0.907062643970409,0.9109357201120909,5
B4_EVIDENCE_MASKED,unpaired,rnafold,rna_resulting_f1,0.9136301406813004,0.0008678284442913512,0.9121298424565986,0.9147692659402337,5
B4_EVIDENCE_MASKED,unpaired,petfold,event_auprc,0.6077455840983583,0.012531169633523192,0.5854424023819967,0.6234584042578409,5
B4_EVIDENCE_MASKED,unpaired,petfold,event_auroc,0.8873036987035677,0.002076882763610924,0.8848299549325974,0.8909476633870607,5
B4_EVIDENCE_MASKED,unpaired,petfold,event_brier,0.07665748038255635,0.0011034404962464459,0.0747548967595605,0.07795072131390342,5
B4_EVIDENCE_MASKED,unpaired,petfold,event_ece,0.026018748670286133,0.0034464277895697704,0.020040943169561558,0.030179371066040562,5
B4_EVIDENCE_MASKED,unpaired,petfold,rna_auprc,0.7694619441897468,0.010754614723439231,0.7506953190912755,0.781034481311684,5
B4_EVIDENCE_MASKED,unpaired,petfold,rna_auroc,0.8375376379936522,0.0018319888962552006,0.8346438147146021,0.8397740525884033,5
B4_EVIDENCE_MASKED,unpaired,petfold,rna_brier,0.06272984909382309,0.001187045907869411,0.06057431990349344,0.06419273299028919,5
B4_EVIDENCE_MASKED,unpaired,petfold,rna_ece,0.11134177223685401,0.0019058572720641138,0.10896122225922733,0.1133365172220868,5
B4_EVIDENCE_MASKED,unpaired,petfold,event_tp_preservation,0.9915242652084757,0.0026508160532693523,0.9876965140123035,0.9945317840054683,5
B4_EVIDENCE_MASKED,unpaired,petfold,event_fp_removal,0.12531120331950207,0.01668029148733758,0.0995850622406639,0.14522821576763487,5
B4_EVIDENCE_MASKED,unpaired,petfold,event_modification_precision,0.7145151001810854,0.04541804931170329,0.660377358490566,0.7894736842105263,5
B4_EVIDENCE_MASKED,unpaired,petfold,event_coverage,0.025,0.004385338425415354,0.01995305164319249,0.031103286384976527,5
B4_EVIDENCE_MASKED,unpaired,petfold,event_delta_f1,0.0036184246859685574,0.0008043996690395004,0.0028192277629033313,0.005055612803161358,5
B4_EVIDENCE_MASKED,unpaired,petfold,event_resulting_precision,0.8731268131717075,0.0018862002155848735,0.870059880239521,0.8752271350696548,5
B4_EVIDENCE_MASKED,unpaired,petfold,event_resulting_recall,0.8655131264916467,0.0023139283328956154,0.8621718377088305,0.8681384248210023,5
B4_EVIDENCE_MASKED,unpaired,petfold,event_resulting_f1,0.8692988980587497,0.0008043996690395004,0.8684997011356844,0.8707360861759424,5
B4_EVIDENCE_MASKED,unpaired,petfold,event_lost_tp,372.0,116.34431657799189,240.0,540.0,5
B4_EVIDENCE_MASKED,unpaired,petfold,event_removed_fp,906.0,120.59850745345068,720.0,1050.0,5
B4_EVIDENCE_MASKED,unpaired,petfold,rna_tp_preservation,0.9942985702088409,0.0023158133388814436,0.9913350604840183,0.9967537524851316,5
B4_EVIDENCE_MASKED,unpaired,petfold,rna_fp_removal,0.18566801015076878,0.024236057529046874,0.1542151813703538,0.22740894163307956,5
B4_EVIDENCE_MASKED,unpaired,petfold,rna_modification_precision,0.7613941601779756,0.03790620208078284,0.7051724137931035,0.8186666666666668,5
B4_EVIDENCE_MASKED,unpaired,petfold,rna_coverage,0.01771647254006581,0.003351844784733258,0.012692045556030535,0.02166001617000905,5
B4_EVIDENCE_MASKED,unpaired,petfold,rna_delta_f1,0.0031358985263096077,0.0006901742437888142,0.0019056307536941194,0.003947682951707142,5
B4_EVIDENCE_MASKED,unpaired,petfold,rna_resulting_precision,0.9059098827456638,0.0012514471082335698,0.9038730056214733,0.9075227584945038,5
B4_EVIDENCE_MASKED,unpaired,petfold,rna_resulting_recall,0.9033250446171662,0.0013583581708795152,0.9013014859839946,0.904986675474811,5
B4_EVIDENCE_MASKED,unpaired,petfold,rna_resulting_f1,0.9074588632852876,0.0006901742437888763,0.9062285955126721,0.9082706477106852,5
B4_EVIDENCE_MASKED,unpaired,trrosettarna2_native_ss,event_auprc,0.907927219567734,0.004771346435765673,0.9011658926355055,0.9144304019795703,5
B4_EVIDENCE_MASKED,unpaired,trrosettarna2_native_ss,event_auroc,0.9534245316500621,0.0012206156822012408,0.9523506223540447,0.9556240018252339,5
B4_EVIDENCE_MASKED,unpaired,trrosettarna2_native_ss,event_brier,0.05801100704418706,0.0017905220684324241,0.05566663918460601,0.06041088375099509,5
B4_EVIDENCE_MASKED,unpaired,trrosettarna2_native_ss,event_ece,0.04113354452644638,0.0044489945810511945,0.03357222098463598,0.04712880369303479,5
B4_EVIDENCE_MASKED,unpaired,trrosettarna2_native_ss,rna_auprc,0.9323729131754608,0.0018582000028717935,0.9302141761079312,0.9357483353067204,5
B4_EVIDENCE_MASKED,unpaired,trrosettarna2_native_ss,rna_auroc,0.9505598051904182,0.001981438653460354,0.9487113771077098,0.9534939493311229,5
B4_EVIDENCE_MASKED,unpaired,trrosettarna2_native_ss,rna_brier,0.052535726214007816,0.001971059687448219,0.05031751314136632,0.05499496386576935,5
B4_EVIDENCE_MASKED,unpaired,trrosettarna2_native_ss,rna_ece,0.11569884340969032,0.004297283068743464,0.11170412217531138,0.12171205584312778,5
B4_EVIDENCE_MASKED,unpaired,trrosettarna2_native_ss,event_tp_preservation,0.9917864476386036,0.0010603650502963365,0.9897330595482546,0.9924709103353867,5
B4_EVIDENCE_MASKED,unpaired,trrosettarna2_native_ss,event_fp_removal,0.6652777777777777,0.03301675801791747,0.6157407407407407,0.7060185185185185,5
B4_EVIDENCE_MASKED,unpaired,trrosettarna2_native_ss,event_modification_precision,0.9598583983791812,0.005175128260561474,0.9508196721311475,0.9651898734177216,5
B4_EVIDENCE_MASKED,unpaired,trrosettarna2_native_ss,event_coverage,0.15816164817749603,0.007579041282392372,0.14632857897517168,0.1669307976756471,5
B4_EVIDENCE_MASKED,unpaired,trrosettarna2_native_ss,event_delta_f1,0.06764682092069621,0.003899620767255909,0.06220672341517863,0.07276805590236035,5
B4_EVIDENCE_MASKED,unpaired,trrosettarna2_native_ss,event_resulting_precision,0.909334562294843,0.008116789938989124,0.8972772277227723,0.9194673430564363,5
B4_EVIDENCE_MASKED,unpaired,trrosettarna2_native_ss,event_resulting_recall,0.8645584725536993,0.0009243397007655124,0.8627684964200477,0.8651551312649165,5
B4_EVIDENCE_MASKED,unpaired,trrosettarna2_native_ss,event_resulting_f1,0.8863635482953109,0.003899620767255909,0.8809234507897934,0.8914847832769751,5
B4_EVIDENCE_MASKED,unpaired,trrosettarna2_native_ss,event_lost_tp,360.0,46.475800154489,330.0,450.0,5
B4_EVIDENCE_MASKED,unpaired,trrosettarna2_native_ss,event_removed_fp,8622.0,427.8971839122104,7980.0,9150.0,5
B4_EVIDENCE_MASKED,unpaired,trrosettarna2_native_ss,rna_tp_preservation,0.9953547203116168,0.0007249684837960014,0.9943963443963442,0.9965686213531039,5
B4_EVIDENCE_MASKED,unpaired,trrosettarna2_native_ss,rna_fp_removal,0.7404571279751634,0.02852255688158199,0.7017825065133612,0.7771565660369765,5
B4_EVIDENCE_MASKED,unpaired,trrosettarna2_native_ss,rna_modification_precision,0.9660556152285477,0.0047744930928446325,0.9608843537414966,0.9731578947368421,5
B4_EVIDENCE_MASKED,unpaired,trrosettarna2_native_ss,rna_coverage,0.1496256415541996,0.006862968154336781,0.13842194444005215,0.15848972565716316,5
B4_EVIDENCE_MASKED,unpaired,trrosettarna2_native_ss,rna_delta_f1,0.060516520991663714,0.0028036920196292466,0.05656963150983082,0.06397451464753576,5
B4_EVIDENCE_MASKED,unpaired,trrosettarna2_native_ss,rna_resulting_precision,0.9007996410985679,0.005565228664398945,0.8916627096070044,0.9074277189504721,5
B4_EVIDENCE_MASKED,unpaired,trrosettarna2_native_ss,rna_resulting_recall,0.9083570156563345,0.0006242408107838415,0.9076818815834148,0.9095184288745074,5
B4_EVIDENCE_MASKED,unpaired,trrosettarna2_native_ss,rna_resulting_f1,0.9397185474555316,0.0028036920196292687,0.9357716579736985,0.9431765411114036,5
B4_EVIDENCE_MASKED,combined,rnafold,event_auprc,0.5190704262393553,0.010689211145661988,0.503792028261154,0.536354603017793,5
B4_EVIDENCE_MASKED,combined,rnafold,event_auroc,0.8715906990402962,0.0015903833595282966,0.8696007252277306,0.8740870818781004,5
B4_EVIDENCE_MASKED,combined,rnafold,event_brier,0.07437474951806824,0.0012913418250762748,0.07263813770904902,0.07565362591836784,5
B4_EVIDENCE_MASKED,combined,rnafold,event_ece,0.024286420983251587,0.004150344920054498,0.017500289556551658,0.028746434545383382,5
B4_EVIDENCE_MASKED,combined,rnafold,rna_auprc,0.6903494970411843,0.006770093404319188,0.6830727643215789,0.7019890759366857,5
B4_EVIDENCE_MASKED,combined,rnafold,rna_auroc,0.8004105969575672,0.0034918962745056773,0.7962594980860805,0.8062759249932552,5
B4_EVIDENCE_MASKED,combined,rnafold,rna_brier,0.06267102425297608,0.0008952062754677161,0.06133724811150169,0.0638728256875215,5
B4_EVIDENCE_MASKED,combined,rnafold,rna_ece,0.10949757708268895,0.002331136871636519,0.10597761936487171,0.11227127207023735,5
B4_EVIDENCE_MASKED,combined,rnafold,event_tp_preservation,0.9915885598907843,0.002211582015887148,0.9881032959720996,0.9940803285647091,5
B4_EVIDENCE_MASKED,combined,rnafold,event_fp_removal,0.08752549563514726,0.01700605219112918,0.0602104919637758,0.11389410132985232,5
B4_EVIDENCE_MASKED,combined,rnafold,event_modification_precision,0.596474934569839,0.04786038135283737,0.5092285849503077,0.6506238859180036,5
B4_EVIDENCE_MASKED,combined,rnafold,event_coverage,0.018164628258770518,0.0035850629577876716,0.012612648857418732,0.022801335693595107,5
B4_EVIDENCE_MASKED,combined,rnafold,event_delta_f1,0.0006484602188102651,0.0009489237217582412,-0.001072913337307635,0.0015766534888428385,5
B4_EVIDENCE_MASKED,combined,rnafold,event_resulting_precision,0.8854343795737851,0.0017688022651922881,0.8826627279209535,0.8882118632728471,5
B4_EVIDENCE_MASKED,combined,rnafold,event_resulting_recall,0.8804502393806661,0.0019637055065584064,0.8773556076194357,0.8826627279209535,5
B4_EVIDENCE_MASKED,combined,rnafold,event_resulting_f1,0.8829323352352582,0.0009489237217582413,0.8812109616791401,0.8838605285052906,5
B4_EVIDENCE_MASKED,combined,rnafold,event_lost_tp,733.2,192.7769695788374,516.0,1037.0,5
B4_EVIDENCE_MASKED,combined,rnafold,event_removed_fp,1072.8,208.44318170667037,738.0,1396.0,5
B4_EVIDENCE_MASKED,combined,rnafold,rna_tp_preservation,0.9938476330528057,0.0022192208385756564,0.9905638854519763,0.9967406596905608,5
B4_EVIDENCE_MASKED,combined,rnafold,rna_fp_removal,0.11648299899149403,0.028212676693901297,0.07612244122299212,0.16358641444787583,5
B4_EVIDENCE_MASKED,combined,rnafold,rna_modification_precision,0.6620268876913065,0.04350415333456359,0.6059889364550852,0.7355682997745687,5
B4_EVIDENCE_MASKED,combined,rnafold,rna_coverage,0.013613556441420848,0.0032888802270011628,0.008309151177037358,0.017892168353995767,5
